scan_id,starting_qty,ending_qty,profit,asset,total_arbitrage_time_secs
0,21.750433745,21.8760372572,0.12560351220000143,USDT,6.55203
1,21.750433745,21.750433745,0.0,USDT,6.42828
2,21.750433745,21.75453872,0.004104975000000621,USDT,6.14694
