scan_id,exchange,target,pair,net_forward,net_reverse,timestamp,best_direction,left_x_target_rate,right_x_target_rate,pair_rate,scan_time_secs
0,KUCOIN,USDT,OMGETH,-0.2672064861667378,-0.3362262478126765,23:32:18,forward,11.964,4113.45,0.0029163,0.68061
0,KUCOIN,USDT,OMGBTC,-0.3086233040841879,-0.2894241146571108,23:32:18,reverse,12.001,58900.7,0.00020316,0.68061
0,KUCOIN,USDT,MANABTC,-0.09567876082423599,-0.2247648928148216,23:32:18,forward,1.48288,58900.8,2.52e-05,0.68061
0,KUCOIN,USDT,MANAETH,-0.16741959012218643,-0.27134654745233355,23:32:18,forward,1.48288,4113.45,0.0003611,0.68061
0,KUCOIN,USDT,ETNBTC,-0.01725428086900571,-0.45437702848506456,23:32:18,forward,0.0228319,58900.8,3.877e-07,0.68061
0,KUCOIN,USDT,DGBBTC,-0.8111148320566142,-0.7084320571420943,23:32:18,reverse,0.150082,58900.7,2.53e-06,0.68061
0,KUCOIN,USDT,DGBETH,-0.6570940444803774,-0.5091403366159875,23:32:18,reverse,0.150082,4113.44,3.63e-05,0.68061
0,KUCOIN,USDT,ENJBTC,-0.12357499442187114,-0.18889143619602589,23:32:18,forward,2.4696,58900.8,4.198e-05,0.68061
0,KUCOIN,USDT,ENJETH,-0.15434050349977246,-0.2741944040109856,23:32:18,forward,2.4696,4113.45,0.0006013,0.68061
0,KUCOIN,USDT,SNXETH,-0.24099946797285776,-0.26542003635725564,23:32:18,forward,18.18195,4113.45,0.0044308,0.68061
0,KUCOIN,USDT,SNXBTC,-0.16892794780496434,-0.21306587527821774,23:32:18,forward,18.18195,58900.8,0.00030921,0.68061
0,KUCOIN,USDT,DASHETH,-0.09527961075310731,-0.06344758766768654,23:32:18,reverse,424.9,4113.44,0.10323,0.68061
0,KUCOIN,USDT,DASHBTC,-0.10019485674330753,0.04385782537068561,23:32:18,reverse,424.9,58900.7,0.007217,0.68061
0,KUCOIN,USDT,EOSKCS,0.06037191051042612,-0.2196094739079446,23:32:18,forward,10.8142,13.328,0.8109,0.68061
0,KUCOIN,USDT,ETCETH,-0.15232324018299437,-0.3328697673034786,23:32:18,forward,127.5445,4113.45,0.031054,0.68061
0,KUCOIN,USDT,EOSBTC,-0.09238572813899948,-0.14210471939600788,23:32:18,forward,10.8142,58900.8,0.00018377,0.68061
0,KUCOIN,USDT,ETCBTC,-0.10554897922275819,-0.24209733821726198,23:32:18,forward,127.5445,58900.8,0.0021677,0.68061
0,KUCOIN,USDT,EOSETH,-0.11453641532755965,-0.14132424015601552,23:32:18,forward,10.8142,4113.45,0.002632,0.68061
0,KUCOIN,USDT,GASBTC,-0.8770953360387801,-0.7707824617943504,23:32:18,reverse,15.3904,58900.7,0.00025928,0.68061
0,KUCOIN,USDT,BCHBTC,-0.09090614270883535,-0.029252576709692946,23:32:18,reverse,1521.32,58900.7,0.025821,0.68061
0,KUCOIN,USDT,LTCETH,-0.07456122490155925,-0.07771697253304843,23:32:18,forward,401.42,4113.45,0.09766,0.68061
0,KUCOIN,USDT,LTCBTC,-0.05590893666870267,-0.017390377474557628,23:32:18,reverse,401.537,58900.7,0.006816,0.68061
0,KUCOIN,USDT,IOSTETH,-0.6808630717601294,-0.8043530684804678,23:32:18,forward,0.06455,4113.45,1.58e-05,0.68061
0,KUCOIN,USDT,IOSTBTC,-0.3717807197556322,-0.7547333436389025,23:32:18,forward,0.06455,58900.8,1.1e-06,0.68061
0,KUCOIN,USDT,TELBTC,-0.16511901709036492,-0.30242182254509586,23:32:18,forward,0.05127669,58900.8,8.72e-07,0.68061
0,KUCOIN,USDT,TELETH,-0.11525277770765285,-0.5347726941227093,23:32:18,forward,0.05127669,4113.45,1.248e-05,0.68061
0,KUCOIN,USDT,TKYBTC,-0.3259867288878948,-0.8276586046511825,23:32:18,forward,0.002137,58900.8,3.64e-08,0.68061
0,KUCOIN,USDT,NANOBTC,-0.2700033293074111,-0.4022095529364611,23:32:18,forward,9.72,58900.8,0.00016547,0.68061
0,KUCOIN,USDT,NANOETH,0.07962307011561975,-0.449256812479637,23:32:18,forward,9.72,4113.45,0.0023611,0.68061
0,KUCOIN,USDT,TKYETH,-13.414125207145656,-4.3386046511628145,23:32:18,reverse,0.00215,4113.44,5e-07,0.68061
0,KUCOIN,USDT,ZILBTC,-0.1856185411525879,-0.3693354812726479,23:32:18,forward,0.2481,58900.8,4.22e-06,0.68061
0,KUCOIN,USDT,LTCKCS,-0.01478133330812259,-0.031817740332773514,23:32:18,forward,401.42,13.328,30.123,0.68061
0,KUCOIN,USDT,MANBTC,-0.09636295130592831,-1.3947771800259967,23:32:18,forward,0.113569,58900.8,1.93e-06,0.68061
0,KUCOIN,USDT,ZILETH,-0.14182999575210742,-0.435866290777287,23:32:18,forward,0.2481,4113.45,6.04e-05,0.68061
0,KUCOIN,USDT,TOMOETH,-0.3975698680012796,0.08199245797557708,23:32:18,reverse,2.81622,4113.44,0.0006852,0.68061
0,KUCOIN,USDT,ONTBTC,-0.17455003769925037,-0.22495905135643257,23:32:18,forward,2.68942,58900.8,4.574e-05,0.68061
0,KUCOIN,USDT,GOBTC,-1.379547825975791,-0.6046338952733099,23:32:18,reverse,0.059259,58900.7,1e-06,0.68061
0,KUCOIN,USDT,TOMOBTC,-0.3366881633928176,-0.2572816399287081,23:32:18,reverse,2.81622,58900.7,4.769e-05,0.68061
0,KUCOIN,USDT,BAXETH,-0.6723086451122628,-0.2779479061205903,23:32:18,reverse,0.002173,4113.44,5.268e-07,0.68061
0,KUCOIN,USDT,LYMETH,-0.5010171731537061,-1.231120801479324,23:32:18,forward,0.036017,4113.45,8.8e-06,0.68061
0,KUCOIN,USDT,ONTETH,-0.1967214718375132,-0.20247679947776875,23:32:18,forward,2.68942,4113.45,0.0006551,0.68061
0,KUCOIN,USDT,GOETH,-0.6622932926929059,-0.7371167248856891,23:32:18,forward,0.05925,4113.45,1.45e-05,0.68061
0,KUCOIN,USDT,BAXBTC,-0.3546778789220384,-0.5220575241601577,23:32:18,forward,0.0021716,58900.8,3.7e-08,0.68061
0,KUCOIN,USDT,LYMBTC,-1.373265755522901,-2.4634449258962854,23:32:18,forward,0.036017,58900.8,6.2e-07,0.68061
0,KUCOIN,USDT,ETNETH,-0.1700073045163064,-0.455352142822818,23:32:18,forward,0.0228319,4113.45,5.56e-06,0.68061
0,KUCOIN,USDT,AOABTC,-9.260570314834426,-4.432955520014836,23:32:18,reverse,0.0043143,58900.7,7e-08,0.68061
0,KUCOIN,USDT,DAGETH,-0.6300680078165866,-0.296005901570251,23:32:18,reverse,0.09489,4113.44,2.3e-05,0.68061
0,KUCOIN,USDT,CBCBTC,-0.892687365876188,-1.0207514174465415,23:32:18,forward,0.072385,58900.8,1.24e-06,0.68061
0,KUCOIN,USDT,TRXBTC,-0.11601721901955964,-0.016719481969718064,23:32:18,reverse,0.146864,58900.7,2.493e-06,0.68061
0,KUCOIN,USDT,XLMETH,-0.10324817024151,-0.13756340458064287,23:32:18,forward,0.676909,4113.45,0.00016473,0.68061
0,KUCOIN,USDT,TRXETH,-0.043013230526500745,-0.037671859679722086,23:32:18,reverse,0.146864,4113.44,3.569e-05,0.68061
0,KUCOIN,USDT,XLMBTC,-0.06646399724106189,-0.12160057733773266,23:32:18,forward,0.676909,58900.8,1.15e-05,0.68061
0,KUCOIN,USDT,SUSDETH,-2.460386990625363,-0.7248851096186559,23:32:18,reverse,1.020538,4113.44,0.0002463,0.68061
0,KUCOIN,USDT,DAGBTC,-0.6773104337131519,-0.39828936663505177,23:32:18,reverse,0.09489,58900.7,1.6046e-06,0.68061
0,KUCOIN,USDT,SUSDBTC,-0.523276072826584,-0.4410345327660603,23:32:18,reverse,1.020538,58900.7,1.725e-05,0.68061
0,KUCOIN,USDT,KCSETH,-0.0660245112014235,-0.1268619447779007,23:32:18,forward,13.327,4113.45,0.003242,0.68061
0,KUCOIN,USDT,KCSBTC,-0.10517327925896325,-0.03497644057621763,23:32:18,reverse,13.328,58900.7,0.0002262,0.68061
0,KUCOIN,USDT,VETBTC,-0.3355689428296116,-0.18932194751450915,23:32:18,reverse,0.2313287,58900.7,3.92e-06,0.68061
0,KUCOIN,USDT,VETETH,-0.16364001021040853,0.00482672491566305,23:32:18,reverse,0.2313287,4113.44,5.624e-05,0.68061
0,KUCOIN,USDT,NEOETH,-0.04857666037558772,-0.17027879596431816,23:32:18,forward,119.7337,4113.45,0.029122,0.68061
0,KUCOIN,USDT,NEOBTC,-0.13251729349745833,-0.2081778287334246,23:32:18,forward,119.7337,58900.8,0.0020355,0.68061
0,KUCOIN,USDT,NEOKCS,-0.2041663143817818,-0.05583423663803044,23:32:18,reverse,119.93,13.327,8.994,0.68061
0,KUCOIN,USDT,ETHUSDC,-0.18513635643325754,0.024968821791926388,23:32:18,reverse,4113.45,0.99963,4116.0,0.68061
0,KUCOIN,USDT,ETHBTC,-0.011822671471184432,0.009979233976342705,23:32:18,reverse,4113.45,58900.7,0.069844,0.68061
0,KUCOIN,USDT,BTCUSDC,-0.0611578639674093,-0.06415426615598019,23:32:18,forward,58900.7,0.99967,58956.2,0.68061
0,KUCOIN,USDT,MHCETH,-0.21716238300244495,-0.7314630467571748,23:32:18,forward,0.026351,4113.45,6.42e-06,0.68061
0,KUCOIN,USDT,MHCBTC,-0.4939229266158307,-0.7883005656108666,23:32:18,forward,0.026351,58900.8,4.496e-07,0.68061
0,KUCOIN,USDT,ANKRBTC,-0.12748581064179199,-0.30223024528303055,23:32:18,forward,0.1587,58900.8,2.6978e-06,0.68061
0,KUCOIN,USDT,XMRBTC,-0.08385533668788803,-0.07992578823046159,23:32:18,reverse,486.85,58900.7,0.008259,0.68061
0,KUCOIN,USDT,XMRETH,-0.08126423459279275,-0.17398870288591883,23:32:18,forward,486.76,4113.45,0.11843,0.68061
0,KUCOIN,USDT,MTVBTC,-1.2325466820741093,-0.31506380560599734,23:32:18,reverse,0.0080949,58900.7,1.37e-07,0.68061
0,KUCOIN,USDT,MTVETH,-0.21221086477919426,-0.40219891536648067,23:32:18,forward,0.0080863,4113.45,1.97e-06,0.68061
0,KUCOIN,USDT,CROBTC,-0.05064830709349266,-0.43590645514223203,23:32:18,forward,0.1825,58900.8,3.1e-06,0.68061
0,KUCOIN,USDT,TRXKCS,-0.5289886908520502,-0.08198265061553078,23:32:18,reverse,0.146864,13.327,0.011011,0.68061
0,KUCOIN,USDT,ATOMBTC,-0.12970972358929966,-0.17325178846093747,23:32:18,forward,29.0169,58900.8,0.00049328,0.68061
0,KUCOIN,USDT,ATOMETH,-0.1676815093583861,-0.2117868092618047,23:32:18,forward,29.0169,4113.45,0.007066,0.68061
0,KUCOIN,USDT,ATOMKCS,-0.4372636693585341,-0.299605661136948,23:32:18,reverse,29.0613,13.327,2.1741,0.68061
0,KUCOIN,USDT,CHRBTC,-0.25697749054819363,-0.348919263336267,23:32:18,forward,0.366009,58900.8,6.23e-06,0.68061
0,KUCOIN,USDT,NIMBTC,-1.1425835763034464,-0.5607266372653408,23:32:18,reverse,0.0114734,58900.7,1.937e-07,0.68061
0,KUCOIN,USDT,NIMETH,-1.1146709864409687,-0.33152160649851936,23:32:18,reverse,0.0114734,4113.44,2.78e-06,0.68061
0,KUCOIN,USDT,COTIBTC,-0.2529430565815338,-1.0356241291697321,23:32:18,forward,0.291409,58900.8,4.96e-06,0.68061
0,KUCOIN,USDT,PIVXBTC,-0.33462414143151653,-0.20020019494232377,23:32:18,reverse,1.8467,58900.7,3.129e-05,0.68061
0,KUCOIN,USDT,PIVXETH,-0.2960660759759093,-0.3436911247089558,23:32:18,forward,1.8386,4113.45,0.0004483,0.68061
0,KUCOIN,USDT,BNBBTC,-0.07133651586909151,-0.06861791661514349,23:32:18,reverse,687.295,58900.7,0.0116607,0.68061
