scan_id,exchange,target,pair,net_forward,net_reverse,timestamp,best_direction,left_x_target_rate,right_x_target_rate,pair_rate,scan_time_secs
0,KUCOIN,USDT,OMGETH,-0.17657483227921933,-0.1911984175897441,23:25:05,forward,11.988,4120.22,0.0029147,0.88922
0,KUCOIN,USDT,OMGBTC,-0.23465567959751743,-0.13026311318398154,23:25:05,reverse,12.007,59088.2,0.00020294,0.88922
0,KUCOIN,USDT,MANABTC,-0.2434586128819971,0.005321745213837659,23:25:05,reverse,1.48658,59088.2,2.516e-05,0.88922
0,KUCOIN,USDT,MANAETH,-0.244955784177725,-0.11141788534757557,23:25:05,reverse,1.48658,4120.21,0.0003604,0.88922
0,KUCOIN,USDT,ETNBTC,-0.13900665919100996,-0.36999082588751175,23:25:05,forward,0.022977,59088.3,3.894e-07,0.88922
0,KUCOIN,USDT,DGBBTC,-0.20607221214543614,-0.28006510442722954,23:25:05,forward,0.149775,59088.3,2.54e-06,0.88922
0,KUCOIN,USDT,DGBETH,-0.40763217657683315,-0.2330531708390815,23:25:05,reverse,0.149913,4120.21,3.63e-05,0.88922
0,KUCOIN,USDT,ENJBTC,-0.24255888804546322,-0.14811870445345932,23:25:05,reverse,2.47,59088.2,4.174e-05,0.88922
0,KUCOIN,USDT,ENJETH,-0.21657793520658553,-0.2809093927125583,23:25:05,forward,2.4639,4120.22,0.0005993,0.88922
0,KUCOIN,USDT,SNXETH,-0.25200752349213706,-0.28503844676178725,23:25:05,forward,18.200001,4120.22,0.0044284,0.88922
0,KUCOIN,USDT,SNXBTC,-0.22234632039804803,-0.22785548847419346,23:25:05,forward,18.200001,59088.3,0.0003087,0.88922
0,KUCOIN,USDT,DASHETH,-0.07833435836280822,-0.04247178679701591,23:25:05,reverse,425.51,4120.21,0.10323,0.88922
0,KUCOIN,USDT,DASHBTC,-0.09378388710624685,0.03792926135697261,23:25:05,reverse,425.51,59088.2,0.007204,0.88922
0,KUCOIN,USDT,EOSKCS,-0.20449848191282927,-0.1886075949367072,23:25:05,reverse,10.8783,13.311,0.8157,0.88922
0,KUCOIN,USDT,ETCETH,-0.10618111248072992,-0.14816165587600016,23:25:05,forward,127.3319,4120.22,0.030937,0.88922
0,KUCOIN,USDT,EOSBTC,-0.09558549427594043,-0.09383243705357591,23:25:05,reverse,10.8783,59088.2,0.00018393,0.88922
0,KUCOIN,USDT,ETCBTC,0.020547109279722697,-0.1679530861290801,23:25:05,forward,127.3319,59088.3,0.0021545,0.88922
0,KUCOIN,USDT,EOSETH,-0.13156107202568768,-0.12231902043516873,23:25:05,reverse,10.8783,4120.21,0.002637,0.88922
0,KUCOIN,USDT,GASBTC,-0.8441333694610087,-0.809664328481452,23:25:05,reverse,15.3823,59088.2,0.00025822,0.88922
0,KUCOIN,USDT,BCHBTC,-0.15041505805888367,-0.18705486393250093,23:25:05,forward,1531.92,59088.3,0.025965,0.88922
0,KUCOIN,USDT,LTCETH,-0.06327614792137615,-0.07940819614919992,23:25:05,forward,403.979,4120.22,0.09811,0.88922
0,KUCOIN,USDT,LTCBTC,-0.08958692978665583,-0.022787245154320956,23:25:05,reverse,404.019,59088.2,0.006836,0.88922
0,KUCOIN,USDT,IOSTETH,-0.8463063023009032,-0.6328691457911706,23:25:05,reverse,0.06427,4120.21,1.55e-05,0.88922
0,KUCOIN,USDT,IOSTBTC,-0.41338691881859235,-0.7075525128364624,23:25:05,forward,0.06414,59088.3,1.09e-06,0.88922
0,KUCOIN,USDT,TELBTC,-0.3471124838226314,-0.3092129533440291,23:25:05,reverse,0.05279903,59088.2,8.908e-07,0.88922
0,KUCOIN,USDT,TELETH,-0.18455067124879543,-0.2703576183123002,23:25:05,forward,0.05260036,4120.22,1.279e-05,0.88922
0,KUCOIN,USDT,TKYBTC,-0.6362871040065832,-0.1442430167598041,23:25:05,reverse,0.002148,59088.2,3.63e-08,0.88922
0,KUCOIN,USDT,NANOBTC,-0.5393788893022222,-0.5330991440754995,23:25:05,reverse,9.773292,59088.2,0.00016452,0.88922
0,KUCOIN,USDT,NANOETH,-0.05561577054477018,-0.5327634332423448,23:25:05,forward,9.722841,4120.22,0.0023611,0.88922
0,KUCOIN,USDT,TKYETH,-13.313690369284492,-4.091945996275614,23:25:05,reverse,0.002148,4120.21,5e-07,0.88922
0,KUCOIN,USDT,ZILBTC,-0.2258156713430104,-0.21293124246082318,23:25:05,reverse,0.2487,59088.2,4.2e-06,0.88922
0,KUCOIN,USDT,LTCKCS,-0.2651071505676006,-0.08323940210732683,23:25:05,reverse,404.019,13.311,30.327,0.88922
0,KUCOIN,USDT,MANBTC,-0.7920138166100488,-0.5906314686115577,23:25:05,reverse,0.113529,59088.2,1.91e-06,0.88922
0,KUCOIN,USDT,ZILETH,-0.2657255394418745,-0.26673019702453393,23:25:05,forward,0.2482,4120.22,6.04e-05,0.88922
0,KUCOIN,USDT,TOMOETH,-0.377724143211533,-0.553807690398711,23:25:05,forward,2.81169,4120.22,0.000685,0.88922
0,KUCOIN,USDT,ONTBTC,-0.2793914848927437,-0.11412658643161766,23:25:05,reverse,2.68212,59088.2,4.534e-05,0.88922
0,KUCOIN,USDT,GOBTC,-0.7023939989258987,-0.6620490232339349,23:25:05,reverse,0.059482,59088.2,1e-06,0.88922
0,KUCOIN,USDT,TOMOBTC,-0.34649802173343236,-0.26485992640021827,23:25:05,reverse,2.82066,59088.2,4.761e-05,0.88922
0,KUCOIN,USDT,BAXETH,-0.7216199814374935,-0.1009032592993897,23:25:05,reverse,0.0022152,4120.21,5.371e-07,0.88922
0,KUCOIN,USDT,LYMETH,-0.9927095684652332,-0.18426431276453714,23:25:05,reverse,0.035912,4120.21,8.7e-06,0.88922
0,KUCOIN,USDT,ONTETH,-0.2639473001976089,-0.117797041146539,23:25:05,reverse,2.68212,4120.21,0.0006502,0.88922
0,KUCOIN,USDT,GOETH,-1.488170301851821,-0.9464997814464859,23:25:05,reverse,0.059482,4120.21,1.43e-05,0.88922
0,KUCOIN,USDT,BAXBTC,-0.7075634838750622,-0.23931563741425022,23:25:05,reverse,0.0022152,59088.2,3.74e-08,0.88922
0,KUCOIN,USDT,LYMBTC,-2.0110580267159506,-1.2783470706170585,23:25:05,reverse,0.035912,59088.2,6e-07,0.88922
0,KUCOIN,USDT,ETNETH,-0.2389272698839484,-0.9336668188438813,23:25:05,forward,0.022977,4120.22,5.59e-06,0.88922
0,KUCOIN,USDT,AOABTC,-10.068913812040625,-3.199840857497238,23:25:05,reverse,0.0042729,59088.2,7e-08,0.88922
0,KUCOIN,USDT,DAGETH,-0.7670775197751833,-0.5336246428910174,23:25:05,reverse,0.094859,4120.21,2.29e-05,0.88922
0,KUCOIN,USDT,CBCBTC,-0.6817189342598451,-0.9289994547437286,23:25:05,forward,0.07277,59088.3,1.24e-06,0.88922
0,KUCOIN,USDT,TRXBTC,-0.10933673990203285,-0.07591701572104981,23:25:05,reverse,0.147064,59088.2,2.487e-06,0.88922
0,KUCOIN,USDT,XLMETH,-0.08820308160073509,-0.1469585996870748,23:25:05,forward,0.679072,4120.22,0.00016496,0.88922
0,KUCOIN,USDT,TRXETH,-0.11150193181403978,0.018697301854997406,23:25:05,reverse,0.147064,4120.21,3.57e-05,0.88922
0,KUCOIN,USDT,XLMBTC,-0.15208401242750025,-0.15579599965261925,23:25:05,forward,0.679072,59088.3,1.151e-05,0.88922
0,KUCOIN,USDT,SUSDETH,-1.7701812825378416,-0.844106147933732,23:25:05,reverse,1.020538,4120.21,0.0002456,0.88922
0,KUCOIN,USDT,DAGBTC,-0.38611355747347753,-0.05480038794420938,23:25:05,reverse,0.094859,59088.2,1.6045e-06,0.88922
0,KUCOIN,USDT,SUSDBTC,-0.49581944357312,-0.587298660118496,23:25:05,forward,1.019511,59088.3,1.734e-05,0.88922
0,KUCOIN,USDT,KCSETH,-0.25771126472176054,-0.17793054305430545,23:25:05,reverse,13.332,4120.21,0.00323,0.88922
0,KUCOIN,USDT,KCSBTC,-0.011973549266175443,-0.19004920492050603,23:25:05,forward,13.311,59088.3,0.0002253,0.88922
0,KUCOIN,USDT,VETBTC,-0.15555233701451954,-0.0996546143999355,23:25:05,reverse,0.2318568,59088.2,3.92e-06,0.88922
0,KUCOIN,USDT,VETETH,-0.13722314093056465,-0.09427965882389255,23:25:05,reverse,0.2318568,4120.21,5.622e-05,0.88922
0,KUCOIN,USDT,NEOETH,-0.19886731635809785,-0.07059775529026924,23:25:05,reverse,119.9086,4120.21,0.029082,0.88922
0,KUCOIN,USDT,NEOBTC,-0.16485751853096975,-0.06482470815272201,23:25:05,reverse,119.9086,59088.2,0.002028,0.88922
0,KUCOIN,USDT,NEOKCS,-0.1774344101076908,-0.1580086832804306,23:25:05,reverse,119.9086,13.311,8.994,0.88922
0,KUCOIN,USDT,ETHUSDC,-0.27037487283663175,-0.09455788040443336,23:25:05,reverse,4120.22,0.99961,4117.93,0.88922
