scan_id,exchange,target,pair,net_forward,net_reverse,timestamp,best_direction,left_x_target_rate,right_x_target_rate,pair_rate,scan_time_secs
0,KUCOIN,USDT,OMGETH,-0.3517195502430459,-0.17674234788470633,22:47:03,reverse,11.866,4101.89,0.0028877,0.65184
0,KUCOIN,USDT,OMGBTC,-0.34670618064774894,-0.15640040451710968,22:47:03,reverse,11.866,58872.2,0.00020124,0.65184
0,KUCOIN,USDT,MANABTC,-0.27814658548506177,-0.23144935275627443,22:47:03,reverse,1.47935,58872.2,2.507e-05,0.65184
0,KUCOIN,USDT,MANAETH,-0.26045482737619974,-0.23591293473482766,22:47:03,reverse,1.47935,4101.89,0.0003598,0.65184
0,KUCOIN,USDT,ETNBTC,-0.06876007640864712,-0.45123407446622243,22:47:03,forward,0.0226679,58872.3,3.853e-07,0.65184
0,KUCOIN,USDT,DGBBTC,-0.7307961603954971,-0.358472682959865,22:47:03,reverse,0.14771,58872.2,2.5e-06,0.65184
0,KUCOIN,USDT,DGBETH,-0.5433533639130461,-0.3061058831494323,22:47:03,reverse,0.14771,4101.89,3.59e-05,0.65184
0,KUCOIN,USDT,ENJBTC,-0.19553523805596607,-0.19103405346028168,22:47:03,reverse,2.4579,58872.2,4.167e-05,0.65184
0,KUCOIN,USDT,ENJETH,-0.1691911895594589,-0.18550758777818865,22:47:03,forward,2.4537,4101.9,0.0005992,0.65184
0,KUCOIN,USDT,SNXETH,-0.2846368967755031,-0.28589805882935915,22:47:03,forward,18.002305,4101.9,0.0044013,0.65184
0,KUCOIN,USDT,SNXBTC,-0.21353018181038408,-0.2160517446022192,22:47:03,forward,18.002305,58872.3,0.00030644,0.65184
0,KUCOIN,USDT,DASHETH,-0.11102196722528879,-0.06452374427063923,22:47:03,reverse,423.26,4101.89,0.10312,0.65184
0,KUCOIN,USDT,DASHBTC,-0.1221470653715806,-0.10392184472900468,22:47:03,reverse,423.26,58872.2,0.007182,0.65184
0,KUCOIN,USDT,EOSKCS,-0.19330566614892408,-0.22480037444416734,22:47:03,forward,10.6789,13.159,0.8131,0.65184
0,KUCOIN,USDT,ETCETH,-0.06641123752094691,-0.2786250972695359,22:47:03,forward,126.8367,4101.9,0.030942,0.65184
0,KUCOIN,USDT,EOSBTC,-0.10413658028638473,-0.10050368359465489,22:47:03,reverse,10.6825,58872.2,0.00018127,0.65184
0,KUCOIN,USDT,ETCBTC,-0.1326817902180477,-0.10902026356498506,22:47:03,reverse,126.9668,58872.2,0.0021543,0.65184
0,KUCOIN,USDT,EOSETH,-0.09964309634169499,-0.12622616428736855,22:47:03,forward,10.6789,4101.9,0.002606,0.65184
0,KUCOIN,USDT,GASBTC,-1.0802285988590676,-0.6335157584256845,22:47:03,reverse,15.1887,58872.2,0.00025636,0.65184
0,KUCOIN,USDT,BCHBTC,-0.06585811970896138,-0.15079399362879498,22:47:03,forward,1512.61,58872.3,0.02571,0.65184
0,KUCOIN,USDT,LTCETH,-0.08459974753979305,-0.05210400062098941,22:47:03,reverse,399.363,4101.89,0.09731,0.65184
0,KUCOIN,USDT,LTCBTC,-0.08332699401347732,-0.022971482085232253,22:47:03,reverse,399.363,58872.2,0.006782,0.65184
0,KUCOIN,USDT,IOSTETH,-0.6208556761717943,-0.187983153954141,22:47:03,reverse,0.06411,4101.89,1.56e-05,0.65184
0,KUCOIN,USDT,IOSTBTC,-0.26617555238164226,-0.8236218998596168,22:47:03,forward,0.064,58872.3,1.09e-06,0.65184
0,KUCOIN,USDT,TELBTC,-0.11379871477475989,-0.10300933237512577,22:47:03,reverse,0.05521424,58872.2,9.369e-07,0.65184
0,KUCOIN,USDT,TELETH,0.0013149416823399207,-0.15365311557307137,22:47:03,forward,0.0552123,4101.9,1.346e-05,0.65184
0,KUCOIN,USDT,TKYBTC,0.007992464356898488,-0.6365131221719555,22:47:03,forward,0.002202,58872.3,3.74e-08,0.65184
0,KUCOIN,USDT,NANOBTC,-0.42963052901658916,-0.39192401902049534,22:47:03,reverse,9.660523,58872.2,0.00016345,0.65184
0,KUCOIN,USDT,NANOETH,-0.41814962439887804,-0.5579058193847186,22:47:03,forward,9.6253,4101.9,0.0023564,0.65184
0,KUCOIN,USDT,TKYETH,-10.52926692508348,-7.197058823529401,22:47:03,reverse,0.00221,4101.89,5e-07,0.65184
0,KUCOIN,USDT,ZILBTC,-0.3035609304591902,-0.2932425222312074,22:47:03,reverse,0.2474,58872.2,4.19e-06,0.65184
0,KUCOIN,USDT,LTCKCS,-0.12792721442597133,-0.28876936521411434,22:47:03,forward,399.351,13.159,30.387,0.65184
0,KUCOIN,USDT,MANBTC,-0.5930498812907969,-0.530601991739843,22:47:03,reverse,0.111862,58872.2,1.89e-06,0.65184
0,KUCOIN,USDT,ZILETH,-0.09887825716166088,-0.18844866612771627,22:47:03,forward,0.2471,4101.9,6.03e-05,0.65184
0,KUCOIN,USDT,TOMOETH,-0.6998213059619562,-0.4669068836556933,22:47:03,reverse,2.73808,4101.89,0.0006644,0.65184
0,KUCOIN,USDT,ONTBTC,-0.19169738576506612,-0.18777168894926755,22:47:03,reverse,2.66426,58872.2,4.517e-05,0.65184
0,KUCOIN,USDT,GOBTC,-1.0806738071609368,-0.4310771290652382,22:47:03,reverse,0.056762,58872.2,9.6e-07,0.65184
0,KUCOIN,USDT,TOMOBTC,-0.3112970648938229,-0.2556039998831361,22:47:03,reverse,2.73808,58872.2,4.639e-05,0.65184
0,KUCOIN,USDT,BAXETH,-0.3254750905512638,-0.30615839711839454,22:47:03,reverse,0.002221,4101.89,5.398e-07,0.65184
0,KUCOIN,USDT,LYMETH,-0.6051183186963627,-0.7216040045105676,22:47:03,forward,0.036286,4101.9,8.9e-06,0.65184
0,KUCOIN,USDT,ONTETH,-0.20164292488197288,-0.12626233926117392,22:47:03,reverse,2.66426,4101.89,0.0006487,0.65184
0,KUCOIN,USDT,GOETH,-1.6326928635858606,-0.9973344843381082,22:47:03,reverse,0.056762,4101.89,1.37e-05,0.65184
0,KUCOIN,USDT,BAXBTC,-0.2009973213748184,-0.06835029266096804,22:47:03,reverse,0.002221,58872.2,3.77e-08,0.65184
0,KUCOIN,USDT,LYMBTC,-0.5885510645704417,-1.2292912346324236,22:47:03,forward,0.036286,58872.3,6.2e-07,0.65184
0,KUCOIN,USDT,ETNETH,-0.24918451544378994,-0.47470001764602365,22:47:03,forward,0.0226679,4101.9,5.54e-06,0.65184
0,KUCOIN,USDT,AOABTC,-8.341868756613891,-4.6052314814814865,22:47:03,reverse,0.00432,58872.2,7e-08,0.65184
