scan_id,exchange,timestamp,direction,order_type,side,pair,price,qty,max_trading_qty,valid,end_profit_percent
28,KUCOIN,14:30:56,forward,sell,bid,BTT-USDT,0.00651163,0.0,0.0007,False,0.30521198371344926
29,KUCOIN,14:30:59,forward,buy,ask,TRX-USDT,0.123256,0.0,3.686886e-05,False,0.3566173573108289
29,KUCOIN,14:30:59,forward,buy,ask,BTT-TRX,0.0526698,0.0,0.0007,False,0.3566173573108289
29,KUCOIN,14:30:59,forward,sell,bid,BTT-USDT,0.00651502,0.0,0.0007,False,0.3566173573108289
30,KUCOIN,14:31:01,forward,buy,ask,TRX-USDT,0.123263,0.0,3.686886e-05,False,0.3110243952330949
30,KUCOIN,14:31:01,forward,buy,ask,BTT-TRX,0.0526698,0.0,0.0007,False,0.3110243952330949
30,KUCOIN,14:31:01,forward,sell,bid,BTT-USDT,0.00651243,0.0,0.0007,False,0.3110243952330949
31,KUCOIN,14:31:04,forward,buy,ask,TRX-USDT,0.123269,0.0,3.686886e-05,False,0.3383325765770273
31,KUCOIN,14:31:04,forward,buy,ask,BTT-TRX,0.0526698,0.0,0.0007,False,0.3383325765770273
31,KUCOIN,14:31:04,forward,sell,bid,BTT-USDT,0.00651452,0.0,0.0007,False,0.3383325765770273
32,KUCOIN,14:31:07,forward,buy,ask,TRX-USDT,0.123260,0.0,3.686886e-05,False,0.3350305836394174
32,KUCOIN,14:31:07,forward,buy,ask,BTT-TRX,0.0526698,0.0,0.0007,False,0.3350305836394174
32,KUCOIN,14:31:07,forward,sell,bid,BTT-USDT,0.00651383,0.0,0.0007,False,0.3350305836394174
33,KUCOIN,14:31:09,forward,buy,ask,TRX-USDT,0.123250,0.0,3.686886e-05,False,0.3836855460554345
33,KUCOIN,14:31:09,forward,buy,ask,BTT-TRX,0.0526698,0.0,0.0007,False,0.3836855460554345
33,KUCOIN,14:31:09,forward,sell,bid,BTT-USDT,0.00651646,0.0,0.0007,False,0.3836855460554345
34,KUCOIN,14:31:12,forward,buy,ask,TRX-USDT,0.123226,0.0,3.686886e-05,False,0.36625835960175657
34,KUCOIN,14:31:12,forward,buy,ask,BTT-TRX,0.0526698,0.0,0.0007,False,0.36625835960175657
34,KUCOIN,14:31:12,forward,sell,bid,BTT-USDT,0.00651406,0.0,0.0007,False,0.36625835960175657
35,KUCOIN,14:31:15,forward,buy,ask,TRX-USDT,0.123228,0.0,3.686886e-05,False,0.3566175673160865
35,KUCOIN,14:31:15,forward,buy,ask,BTT-TRX,0.0526698,0.0,0.0007,False,0.3566175673160865
35,KUCOIN,14:31:15,forward,sell,bid,BTT-USDT,0.00651354,0.0,0.0007,False,0.3566175673160865
36,KUCOIN,14:31:18,forward,buy,ask,TRX-USDT,0.123224,0.0,3.686886e-05,False,0.41780891203986315
36,KUCOIN,14:31:18,forward,buy,ask,BTT-TRX,0.0526698,0.0,0.0007,False,0.41780891203986315
36,KUCOIN,14:31:18,forward,sell,bid,BTT-USDT,0.00651730,0.0,0.0007,False,0.41780891203986315
37,KUCOIN,14:31:21,forward,buy,ask,TRX-USDT,0.123232,0.0,3.686886e-05,False,0.3579821471014766
37,KUCOIN,14:31:21,forward,buy,ask,BTT-TRX,0.0526698,0.0,0.0007,False,0.3579821471014766
37,KUCOIN,14:31:21,forward,sell,bid,BTT-USDT,0.00651384,0.0,0.0007,False,0.3579821471014766
38,KUCOIN,14:31:23,forward,buy,ask,TRX-USDT,0.123225,0.0,3.686886e-05,False,0.40328109142031554
38,KUCOIN,14:31:23,forward,buy,ask,BTT-TRX,0.0526698,0.0,0.0007,False,0.40328109142031554
38,KUCOIN,14:31:23,forward,sell,bid,BTT-USDT,0.00651641,0.0,0.0007,False,0.40328109142031554
39,KUCOIN,14:31:26,forward,buy,ask,TRX-USDT,0.123227,0.0,3.686886e-05,False,0.4016515251549446
39,KUCOIN,14:31:26,forward,buy,ask,BTT-TRX,0.0526698,0.0,0.0007,False,0.4016515251549446
39,KUCOIN,14:31:26,forward,sell,bid,BTT-USDT,0.00651641,0.0,0.0007,False,0.4016515251549446
40,KUCOIN,14:31:29,forward,buy,ask,TRX-USDT,0.123227,0.0,3.686886e-05,False,0.4016515251549446
40,KUCOIN,14:31:29,forward,buy,ask,BTT-TRX,0.0526698,0.0,0.0007,False,0.4016515251549446
40,KUCOIN,14:31:29,forward,sell,bid,BTT-USDT,0.00651641,0.0,0.0007,False,0.4016515251549446
41,KUCOIN,14:31:32,forward,buy,ask,TRX-USDT,0.123228,0.0,3.686886e-05,False,0.36909754905098957
41,KUCOIN,14:31:32,forward,buy,ask,BTT-TRX,0.0526698,0.0,0.0007,False,0.36909754905098957
41,KUCOIN,14:31:32,forward,sell,bid,BTT-USDT,0.00651435,0.0,0.0007,False,0.36909754905098957
42,KUCOIN,14:31:34,forward,buy,ask,TRX-USDT,0.123232,0.0,3.686886e-05,False,0.36583965832297505
42,KUCOIN,14:31:34,forward,buy,ask,BTT-TRX,0.0526698,0.0,0.0007,False,0.36583965832297505
42,KUCOIN,14:31:34,forward,sell,bid,BTT-USDT,0.00651435,0.0,0.0007,False,0.36583965832297505
43,KUCOIN,14:31:37,forward,buy,ask,TRX-USDT,0.123234,0.0,3.686886e-05,False,0.3951781280263855
43,KUCOIN,14:31:37,forward,buy,ask,BTT-TRX,0.0526698,0.0,0.0007,False,0.3951781280263855
43,KUCOIN,14:31:37,forward,sell,bid,BTT-USDT,0.00651636,0.0,0.0007,False,0.3951781280263855
44,KUCOIN,14:31:39,forward,buy,ask,TRX-USDT,0.123241,0.0,3.686886e-05,False,0.3585101774121746
44,KUCOIN,14:31:39,forward,buy,ask,BTT-TRX,0.0526698,0.0,0.0007,False,0.3585101774121746
44,KUCOIN,14:31:39,forward,sell,bid,BTT-USDT,0.00651435,0.0,0.0007,False,0.3585101774121746
45,KUCOIN,14:31:42,forward,buy,ask,TRX-USDT,0.123241,0.0,3.686886e-05,False,0.3585101774121746
45,KUCOIN,14:31:42,forward,buy,ask,BTT-TRX,0.0526698,0.0,0.0007,False,0.3585101774121746
45,KUCOIN,14:31:42,forward,sell,bid,BTT-USDT,0.00651435,0.0,0.0007,False,0.3585101774121746
46,KUCOIN,14:31:46,forward,buy,ask,TRX-USDT,0.123241,0.0,3.686886e-05,False,0.36806174837626937
46,KUCOIN,14:31:46,forward,buy,ask,BTT-TRX,0.0526698,0.0,0.0007,False,0.36806174837626937
46,KUCOIN,14:31:46,forward,sell,bid,BTT-USDT,0.00651497,0.0,0.0007,False,0.36806174837626937
47,KUCOIN,14:31:48,forward,buy,ask,TRX-USDT,0.123241,0.0,3.686886e-05,False,0.36806174837626937
47,KUCOIN,14:31:48,forward,buy,ask,BTT-TRX,0.0526698,0.0,0.0007,False,0.36806174837626937
47,KUCOIN,14:31:48,forward,sell,bid,BTT-USDT,0.00651497,0.0,0.0007,False,0.36806174837626937
48,KUCOIN,14:31:51,forward,buy,ask,TRX-USDT,0.123249,0.0,3.686886e-05,False,0.3792624064787642
48,KUCOIN,14:31:51,forward,buy,ask,BTT-TRX,0.0526698,0.0,0.0007,False,0.3792624064787642
48,KUCOIN,14:31:51,forward,sell,bid,BTT-USDT,0.00651612,0.0,0.0007,False,0.3792624064787642
49,KUCOIN,14:31:53,forward,buy,ask,TRX-USDT,0.123242,0.0,3.686886e-05,False,0.3672473501861395
49,KUCOIN,14:31:53,forward,buy,ask,BTT-TRX,0.0526698,0.0,0.0007,False,0.3672473501861395
49,KUCOIN,14:31:53,forward,sell,bid,BTT-USDT,0.00651497,0.0,0.0007,False,0.3672473501861395
50,KUCOIN,14:31:56,forward,buy,ask,TRX-USDT,0.123245,0.0,3.686886e-05,False,0.37728249519954904
50,KUCOIN,14:31:56,forward,buy,ask,BTT-TRX,0.0526698,0.0,0.0007,False,0.37728249519954904
50,KUCOIN,14:31:56,forward,sell,bid,BTT-USDT,0.00651578,0.0,0.0007,False,0.37728249519954904
51,KUCOIN,14:32:00,forward,buy,ask,TRX-USDT,0.123249,0.0,3.686886e-05,False,0.37202216944642874
51,KUCOIN,14:32:00,forward,buy,ask,BTT-TRX,0.0526698,0.0,0.0007,False,0.37202216944642874
51,KUCOIN,14:32:00,forward,sell,bid,BTT-USDT,0.00651565,0.0,0.0007,False,0.37202216944642874
52,KUCOIN,14:32:02,forward,buy,ask,TRX-USDT,0.123251,0.0,3.686886e-05,False,0.3657720748369231
52,KUCOIN,14:32:02,forward,buy,ask,BTT-TRX,0.0526698,0.0,0.0007,False,0.3657720748369231
52,KUCOIN,14:32:02,forward,sell,bid,BTT-USDT,0.00651535,0.0,0.0007,False,0.3657720748369231
53,KUCOIN,14:32:04,forward,buy,ask,TRX-USDT,0.123250,0.0,3.686886e-05,False,0.37783178488639546
53,KUCOIN,14:32:04,forward,buy,ask,BTT-TRX,0.0526698,0.0,0.0007,False,0.37783178488639546
53,KUCOIN,14:32:04,forward,sell,bid,BTT-USDT,0.00651608,0.0,0.0007,False,0.37783178488639546
54,KUCOIN,14:32:07,forward,buy,ask,TRX-USDT,0.123247,0.0,3.686886e-05,False,0.41046893702028076
54,KUCOIN,14:32:07,forward,buy,ask,BTT-TRX,0.0526698,0.0,0.0007,False,0.41046893702028076
54,KUCOIN,14:32:07,forward,sell,bid,BTT-USDT,0.00651804,0.0,0.0007,False,0.41046893702028076
55,KUCOIN,14:32:10,forward,buy,ask,TRX-USDT,0.123218,0.0,2.1104480000000003e-05,False,0.201664315656358
55,KUCOIN,14:32:10,forward,buy,ask,BTT-TRX,0.0526698,0.0,0.0004000000000000001,False,0.201664315656358
55,KUCOIN,14:32:10,forward,sell,bid,BTT-USDT,0.00651424,0.0,0.0004000000000000001,False,0.201664315656358
56,KUCOIN,14:32:14,reverse,buy,ask,NANO-USDT,9.204459,0.0003,0.000300832026629702,False,0.27734220990067726
56,KUCOIN,14:32:14,reverse,sell,bid,NANO-KCS,0.63721,0.0002,0.000300832026629702,False,0.27734220990067726
56,KUCOIN,14:32:14,reverse,sell,bid,KCS-USDT,14.485,0.0001,0.000191163,False,0.27734220990067726
57,KUCOIN,14:32:18,reverse,buy,ask,NANO-USDT,9.204459,0.0003,0.000300832026629702,False,0.27734220990067726
57,KUCOIN,14:32:18,reverse,sell,bid,NANO-KCS,0.63721,0.0002,0.000300832026629702,False,0.27734220990067726
57,KUCOIN,14:32:18,reverse,sell,bid,KCS-USDT,14.485,0.0001,0.000191163,False,0.27734220990067726
58,KUCOIN,14:32:21,reverse,buy,ask,NANO-USDT,9.204459,0.0003,0.0003003543506467898,False,0.11811688226326389
58,KUCOIN,14:32:21,reverse,sell,bid,NANO-KCS,0.63721,0.0002,0.0003003543506467898,False,0.11811688226326389
58,KUCOIN,14:32:21,reverse,sell,bid,KCS-USDT,14.462,0.0001,0.000191163,False,0.11811688226326389
59,KUCOIN,14:32:24,reverse,buy,ask,NANO-USDT,9.204459,0.0003,0.00030039588768878214,False,0.13196256292740127
59,KUCOIN,14:32:24,reverse,sell,bid,NANO-KCS,0.63721,0.0002,0.00030039588768878214,False,0.13196256292740127
59,KUCOIN,14:32:24,reverse,sell,bid,KCS-USDT,14.464,0.0001,0.000191163,False,0.13196256292740127
60,KUCOIN,14:32:27,forward,buy,ask,KCS-USDT,14.491,0.0631,0.06312424,True,-0.16875134376805878
60,KUCOIN,14:32:27,forward,buy,ask,NEO-KCS,6.887,0.009122,0.009122,True,-0.16875134376805878
60,KUCOIN,14:32:27,forward,sell,bid,NEO-USDT,100.1085,0.009122,0.009122,True,-0.16875134376805878
71,KUCOIN,14:32:53,reverse,buy,ask,NANO-USDT,9.204459,0.0003,0.00030045819325177074,False,0.15273108392357404
71,KUCOIN,14:32:53,reverse,sell,bid,NANO-KCS,0.63721,0.0002,0.00030045819325177074,False,0.15273108392357404
71,KUCOIN,14:32:53,reverse,sell,bid,KCS-USDT,14.467,0.0001,0.000191163,False,0.15273108392357404
72,KUCOIN,14:32:55,reverse,buy,ask,NANO-USDT,9.204459,0.0003,0.00030049973029376304,False,0.16657676458768922
72,KUCOIN,14:32:55,reverse,sell,bid,NANO-KCS,0.63721,0.0002,0.00030049973029376304,False,0.16657676458768922
72,KUCOIN,14:32:55,reverse,sell,bid,KCS-USDT,14.469,0.0001,0.000191163,False,0.16657676458768922
73,KUCOIN,14:32:58,forward,buy,ask,KCS-USDT,14.485,0.0,4.7981699999999995e-05,False,-0.16962578189928523
73,KUCOIN,14:32:58,forward,buy,ask,DOGE-KCS,0.036909,0.0,0.0013,False,-0.16962578189928523
73,KUCOIN,14:32:58,forward,sell,bid,DOGE-USDT,0.53372,0.0,0.0013,False,-0.16962578189928523
77,KUCOIN,14:33:06,reverse,buy,ask,MITX-USDT,0.0899,437.6805,1549.1613999999997,True,0.02498487208009159
77,KUCOIN,14:33:06,reverse,sell,bid,MITX-BTC,0.000001667,437.6805,1549.1613999999997,True,0.02498487208009159
77,KUCOIN,14:33:06,reverse,sell,bid,BTC-USDT,54630.9,0.00072961,0.0025492827293711064,True,0.02498487208009159
78,KUCOIN,14:33:18,reverse,buy,ask,NANO-USDT,9.204459,0.0003,0.0003008943321926905,False,0.29811073089685003
78,KUCOIN,14:33:18,reverse,sell,bid,NANO-KCS,0.63721,0.0002,0.0003008943321926905,False,0.29811073089685003
78,KUCOIN,14:33:18,reverse,sell,bid,KCS-USDT,14.488,0.0001,0.000191163,False,0.29811073089685003
79,KUCOIN,14:33:21,reverse,buy,ask,NANO-USDT,9.204459,0.0003,0.0003008943321926905,False,0.29811073089685003
79,KUCOIN,14:33:21,reverse,sell,bid,NANO-KCS,0.63721,0.0002,0.0003008943321926905,False,0.29811073089685003
79,KUCOIN,14:33:21,reverse,sell,bid,KCS-USDT,14.488,0.0001,0.000191163,False,0.29811073089685003
80,KUCOIN,14:33:23,reverse,buy,ask,NANO-USDT,9.204459,0.0003,0.0003008943321926905,False,0.29811073089685003
80,KUCOIN,14:33:23,reverse,sell,bid,NANO-KCS,0.63721,0.0002,0.0003008943321926905,False,0.29811073089685003
80,KUCOIN,14:33:23,reverse,sell,bid,KCS-USDT,14.488,0.0001,0.000191163,False,0.29811073089685003
81,KUCOIN,14:33:26,reverse,buy,ask,NANO-USDT,9.204459,0.0003,0.0003002089709998165,False,0.06965699993886076
81,KUCOIN,14:33:26,reverse,sell,bid,NANO-KCS,0.63721,0.0002,0.0003002089709998165,False,0.06965699993886076
81,KUCOIN,14:33:26,reverse,sell,bid,KCS-USDT,14.455,0.0001,0.000191163,False,0.06965699993886076
82,KUCOIN,14:33:28,forward,buy,ask,ETH-USDT,3362.78,0.0,3.4964999999999996e-08,False,0.26977238629504185
82,KUCOIN,14:33:28,forward,buy,ask,MHC-ETH,0.00000945,0.0,0.0036999999999999997,False,0.26977238629504185
82,KUCOIN,14:33:28,forward,sell,bid,MHC-USDT,0.031864,0.0,0.0036999999999999997,False,0.26977238629504185
83,KUCOIN,14:33:31,reverse,buy,ask,LINK-USDT,47.8960,0.0025,0.0025089348971730416,True,0.35739588692167423
83,KUCOIN,14:33:31,reverse,sell,bid,LINK-USDC,48.1047,0.0025,0.0025089348971730416,True,0.35739588692167423
83,KUCOIN,14:33:31,reverse,sell,bid,USDC-USDT,0.99922,0.1202,0.12026175,True,0.35739588692167423
84,KUCOIN,14:33:37,reverse,buy,ask,GMB-USDT,0.005500,349.8253,349.8253610727273,True,-0.04989683636363873
84,KUCOIN,14:33:37,reverse,sell,bid,GMB-ETH,0.0000016621,349.8253,349.8253610727273,True,-0.04989683636363873
84,KUCOIN,14:33:37,reverse,sell,bid,ETH-USDT,3359.77,0.0005726,0.00057267,True,-0.04989683636363873
85,KUCOIN,14:33:47,forward,buy,ask,ETH-USDT,3359.08,0.0,3.4964999999999996e-08,False,0.38021874596176897
85,KUCOIN,14:33:47,forward,buy,ask,MHC-ETH,0.00000945,0.0,0.0036999999999999997,False,0.38021874596176897
85,KUCOIN,14:33:47,forward,sell,bid,MHC-USDT,0.031864,0.0,0.0036999999999999997,False,0.38021874596176897
86,KUCOIN,14:33:50,forward,buy,ask,ETH-USDT,3358.38,0.0,3.4964999999999996e-08,False,0.4011413792320395
86,KUCOIN,14:33:50,forward,buy,ask,MHC-ETH,0.00000945,0.0,0.0036999999999999997,False,0.4011413792320395
86,KUCOIN,14:33:50,forward,sell,bid,MHC-USDT,0.031864,0.0,0.0036999999999999997,False,0.4011413792320395
87,KUCOIN,14:33:53,forward,buy,ask,ETH-USDT,3358.38,0.0,3.4964999999999996e-08,False,0.4011413792320395
87,KUCOIN,14:33:53,forward,buy,ask,MHC-ETH,0.00000945,0.0,0.0036999999999999997,False,0.4011413792320395
87,KUCOIN,14:33:53,forward,sell,bid,MHC-USDT,0.031864,0.0,0.0036999999999999997,False,0.4011413792320395
88,KUCOIN,14:33:55,forward,buy,ask,ETH-USDT,3358.38,0.0,3.4964999999999996e-08,False,0.4011413792320395
88,KUCOIN,14:33:55,forward,buy,ask,MHC-ETH,0.00000945,0.0,0.0036999999999999997,False,0.4011413792320395
88,KUCOIN,14:33:55,forward,sell,bid,MHC-USDT,0.031864,0.0,0.0036999999999999997,False,0.4011413792320395
89,KUCOIN,14:33:58,forward,buy,ask,ETH-USDT,3357.99,0.0,3.4964999999999996e-08,False,0.4128020587271797
