scan_id,starting_qty,ending_qty,profit,asset,total_arbitrage_time_secs
24,39.34748141,39.349851810000004,0.0023704000000037695,USDT,5.01714
60,39.34748141,39.3475014784,2.006839999779686e-05,USDT,5.50642
77,39.34748141,39.339484748,-0.007996662000003596,USDT,9.86372
83,39.34748141,39.347381488,-9.99219999968659e-05,USDT,5.20651
84,39.34748141,39.347340485,-0.0001409250000037332,USDT,8.84812
93,39.34748141,39.34748141,0.0,USDT,5.89612
