scan_id,exchange,timestamp,direction,order_type,side,pair,price,qty,max_trading_qty,valid,end_profit_percent
21,KUCOIN,19:04:50,reverse,sell,bid,KCS-USDT,14.122,0.0,5.118000000000001e-05,False,0.2682962695781388
22,KUCOIN,19:04:53,reverse,buy,ask,EOS-USDT,7.2010,0.0001,0.00010036994306346344,False,0.3699430634634293
22,KUCOIN,19:04:53,reverse,sell,bid,EOS-KCS,0.5118,0.0001,0.00010036994306346344,False,0.3699430634634293
22,KUCOIN,19:04:53,reverse,sell,bid,KCS-USDT,14.122,0.0,5.118000000000001e-05,False,0.3699430634634293
23,KUCOIN,19:04:55,reverse,buy,ask,EOS-USDT,7.2024,0.0001,0.00010035753915361547,False,0.3575391536154493
23,KUCOIN,19:04:55,reverse,sell,bid,EOS-KCS,0.5118,0.0001,0.00010035753915361547,False,0.3575391536154493
23,KUCOIN,19:04:55,reverse,sell,bid,KCS-USDT,14.123,0.0,5.118000000000001e-05,False,0.3575391536154493
24,KUCOIN,19:04:58,reverse,buy,ask,EOS-USDT,7.1998,0.0001,0.00010039378038278843,False,0.3937803827884112
24,KUCOIN,19:04:58,reverse,sell,bid,EOS-KCS,0.5118,0.0001,0.00010039378038278843,False,0.3937803827884112
24,KUCOIN,19:04:58,reverse,sell,bid,KCS-USDT,14.123,0.0,5.118000000000001e-05,False,0.3937803827884112
25,KUCOIN,19:05:01,reverse,buy,ask,EOS-USDT,7.2029,0.0001,0.0001003505726860015,False,0.3505726860014713
25,KUCOIN,19:05:01,reverse,sell,bid,EOS-KCS,0.5118,0.0001,0.0001003505726860015,False,0.3505726860014713
25,KUCOIN,19:05:01,reverse,sell,bid,KCS-USDT,14.123,0.0,5.118000000000001e-05,False,0.3505726860014713
26,KUCOIN,19:05:03,reverse,buy,ask,EOS-USDT,7.2012,0.0001,0.00010036004832527914,False,0.36004832527913866
26,KUCOIN,19:05:03,reverse,sell,bid,EOS-KCS,0.5118,0.0001,0.00010036004832527914,False,0.36004832527913866
26,KUCOIN,19:05:03,reverse,sell,bid,KCS-USDT,14.121,0.0,5.118000000000001e-05,False,0.36004832527913866
27,KUCOIN,19:05:06,reverse,buy,ask,EOS-USDT,7.1927,0.0001,0.00010002710386920071,False,0.027103869200728603
27,KUCOIN,19:05:06,reverse,sell,bid,EOS-KCS,0.5118,0.0001,0.00010002710386920071,False,0.027103869200728603
27,KUCOIN,19:05:06,reverse,sell,bid,KCS-USDT,14.121,0.0,5.095e-05,False,0.027103869200728603
28,KUCOIN,19:05:09,reverse,buy,ask,UNI-USDT,43.1532,0.027,0.027055873029114875,True,0.2069371448699009
28,KUCOIN,19:05:09,reverse,sell,bid,UNI-KCS,3.0629,0.027,0.027055873029114875,True,0.2069371448699009
28,KUCOIN,19:05:09,reverse,sell,bid,KCS-USDT,14.120,0.0826,0.0826875,True,0.2069371448699009
29,KUCOIN,19:05:19,forward,buy,ask,ETH-USDT,3339.92,0.0,2.8701688112290117e-08,False,0.28693693870611714
29,KUCOIN,19:05:19,forward,buy,ask,GRIN-ETH,0.0003464,0.0,8.2857067298759e-05,False,0.28693693870611714
29,KUCOIN,19:05:19,forward,sell,bid,GRIN-USDT,1.160268,0.0,8.2857067298759e-05,False,0.28693693870611714
30,KUCOIN,19:05:23,forward,buy,ask,ETH-USDT,3340.75,0.0,2.8694557258100727e-08,False,0.2620209295288056
30,KUCOIN,19:05:23,forward,buy,ask,GRIN-ETH,0.0003464,0.0,8.283648169197669e-05,False,0.2620209295288056
30,KUCOIN,19:05:23,forward,sell,bid,GRIN-USDT,1.160268,0.0,8.283648169197669e-05,False,0.2620209295288056
31,KUCOIN,19:05:25,forward,buy,ask,ETH-USDT,3341.12,0.0,2.869137958528877e-08,False,0.25091778215788896
31,KUCOIN,19:05:25,forward,buy,ask,GRIN-ETH,0.0003464,0.0,8.282730827161884e-05,False,0.25091778215788896
31,KUCOIN,19:05:25,forward,sell,bid,GRIN-USDT,1.160268,0.0,8.282730827161884e-05,False,0.25091778215788896
32,KUCOIN,19:05:28,forward,buy,ask,ETH-USDT,3342.26,0.0,2.8681593341032714e-08,False,0.21672354045565445
32,KUCOIN,19:05:28,forward,buy,ask,GRIN-ETH,0.0003464,0.0,8.279905698912446e-05,False,0.21672354045565445
32,KUCOIN,19:05:28,forward,sell,bid,GRIN-USDT,1.160268,0.0,8.279905698912446e-05,False,0.21672354045565445
33,KUCOIN,19:05:31,forward,buy,ask,ETH-USDT,3340.33,0.0,2.8698165199246786e-08,False,0.27462748301017026
33,KUCOIN,19:05:31,forward,buy,ask,GRIN-ETH,0.0003464,0.0,8.2846897226463e-05,False,0.27462748301017026
33,KUCOIN,19:05:31,forward,sell,bid,GRIN-USDT,1.160268,0.0,8.2846897226463e-05,False,0.27462748301017026
35,KUCOIN,19:05:35,forward,buy,ask,ETH-USDT,3340.86,0.0,2.8693612471040393e-08,False,0.25871973693101236
35,KUCOIN,19:05:35,forward,buy,ask,GRIN-ETH,0.0003464,0.0,8.28337542466524e-05,False,0.25871973693101236
35,KUCOIN,19:05:35,forward,sell,bid,GRIN-USDT,1.160268,0.0,8.28337542466524e-05,False,0.25871973693101236
36,KUCOIN,19:05:38,forward,buy,ask,ETH-USDT,3339.23,0.0,2.8707618870218587e-08,False,0.3076596761299344
36,KUCOIN,19:05:38,forward,buy,ask,GRIN-ETH,0.0003464,0.0,8.287418842441854e-05,False,0.3076596761299344
36,KUCOIN,19:05:38,forward,sell,bid,GRIN-USDT,1.160268,0.0,8.287418842441854e-05,False,0.3076596761299344
37,KUCOIN,19:05:41,forward,buy,ask,ETH-USDT,3340.46,0.0,2.8697048358609296e-08,False,0.2707251157994195
37,KUCOIN,19:05:41,forward,buy,ask,GRIN-ETH,0.0003464,0.0,8.284367309067348e-05,False,0.2707251157994195
37,KUCOIN,19:05:41,forward,sell,bid,GRIN-USDT,1.160268,0.0,8.284367309067348e-05,False,0.2707251157994195
38,KUCOIN,19:05:43,forward,buy,ask,ETH-USDT,3341.11,0.0,2.8691465459083957e-08,False,0.2512178348881955
38,KUCOIN,19:05:43,forward,buy,ask,GRIN-ETH,0.0003464,0.0,8.282755617518463e-05,False,0.2512178348881955
38,KUCOIN,19:05:43,forward,sell,bid,GRIN-USDT,1.160268,0.0,8.282755617518463e-05,False,0.2512178348881955
39,KUCOIN,19:05:47,forward,buy,ask,ETH-USDT,3340.92,0.0,2.869309715886642e-08,False,0.2569191780477542
39,KUCOIN,19:05:47,forward,buy,ask,GRIN-ETH,0.0003464,0.0,8.283226662490306e-05,False,0.2569191780477542
39,KUCOIN,19:05:47,forward,sell,bid,GRIN-USDT,1.160268,0.0,8.283226662490306e-05,False,0.2569191780477542
40,KUCOIN,19:05:49,forward,buy,ask,ETH-USDT,3340.30,0.0,2.869842294404694e-08,False,0.2755280724256348
40,KUCOIN,19:05:49,forward,buy,ask,GRIN-ETH,0.0003464,0.0,8.284764129343805e-05,False,0.2755280724256348
40,KUCOIN,19:05:49,forward,sell,bid,GRIN-USDT,1.160268,0.0,8.284764129343805e-05,False,0.2755280724256348
41,KUCOIN,19:05:53,forward,buy,ask,ETH-USDT,3339.76,0.0,2.870306314226172e-08,False,0.2917414485841263
41,KUCOIN,19:05:53,forward,buy,ask,GRIN-ETH,0.0003464,0.0,8.28610367848202e-05,False,0.2917414485841263
41,KUCOIN,19:05:53,forward,sell,bid,GRIN-USDT,1.160268,0.0,8.28610367848202e-05,False,0.2917414485841263
42,KUCOIN,19:05:55,forward,buy,ask,ETH-USDT,3339.13,0.0,2.8708478603708153e-08,False,0.3106636819540709
42,KUCOIN,19:05:55,forward,buy,ask,GRIN-ETH,0.0003464,0.0,8.287667033403045e-05,False,0.3106636819540709
42,KUCOIN,19:05:55,forward,sell,bid,GRIN-USDT,1.160268,0.0,8.287667033403045e-05,False,0.3106636819540709
43,KUCOIN,19:05:58,forward,buy,ask,ETH-USDT,3339.59,0.0,2.8704524255971542e-08,False,0.2968467447570955
43,KUCOIN,19:05:58,forward,buy,ask,GRIN-ETH,0.0003464,0.0,8.28652547805183e-05,False,0.2968467447570955
43,KUCOIN,19:05:58,forward,sell,bid,GRIN-USDT,1.160268,0.0,8.28652547805183e-05,False,0.2968467447570955
44,KUCOIN,19:06:01,forward,buy,ask,ETH-USDT,3339.59,0.0,2.8704524255971542e-08,False,0.2968467447570955
44,KUCOIN,19:06:01,forward,buy,ask,GRIN-ETH,0.0003464,0.0,8.28652547805183e-05,False,0.2968467447570955
44,KUCOIN,19:06:01,forward,sell,bid,GRIN-USDT,1.160268,0.0,8.28652547805183e-05,False,0.2968467447570955
45,KUCOIN,19:06:04,forward,buy,ask,ETH-USDT,3341.01,0.0,2.8692324225309113e-08,False,0.25421846098134804
45,KUCOIN,19:06:04,forward,buy,ask,GRIN-ETH,0.0003464,0.0,8.283003529246279e-05,False,0.25421846098134804
45,KUCOIN,19:06:04,forward,sell,bid,GRIN-USDT,1.160268,0.0,8.283003529246279e-05,False,0.25421846098134804
46,KUCOIN,19:06:07,forward,buy,ask,ETH-USDT,3341.01,0.0024543,0.00245431,True,-0.17591895503210608
46,KUCOIN,19:06:07,forward,buy,ask,DGB-ETH,0.0000413,59.14,59.14,True,-0.17591895503210608
46,KUCOIN,19:06:07,forward,sell,bid,DGB-USDT,0.138408,59.14,59.14,True,-0.17591895503210608
47,KUCOIN,19:06:14,forward,buy,ask,ETH-USDT,3341.83,0.0,2.8685283859442284e-08,False,0.22961862821369028
47,KUCOIN,19:06:14,forward,buy,ask,GRIN-ETH,0.0003464,0.0,8.280971091063014e-05,False,0.22961862821369028
47,KUCOIN,19:06:14,forward,sell,bid,GRIN-USDT,1.160268,0.0,8.280971091063014e-05,False,0.22961862821369028
48,KUCOIN,19:06:17,forward,buy,ask,ETH-USDT,3342.54,0.0,2.867919072322246e-08,False,0.20832852271726043
48,KUCOIN,19:06:17,forward,buy,ask,GRIN-ETH,0.0003464,0.0,8.2792121025469e-05,False,0.20832852271726043
48,KUCOIN,19:06:17,forward,sell,bid,GRIN-USDT,1.160268,0.0,8.2792121025469e-05,False,0.20832852271726043
49,KUCOIN,19:06:19,forward,buy,ask,ETH-USDT,3343.48,0.0,2.8671127735174133e-08,False,0.18015553265560147
49,KUCOIN,19:06:19,forward,buy,ask,GRIN-ETH,0.0003464,0.0,8.276884450108006e-05,False,0.18015553265560147
49,KUCOIN,19:06:19,forward,sell,bid,GRIN-USDT,1.160268,0.0,8.276884450108006e-05,False,0.18015553265560147
