scan_id,exchange,target,pair,net_forward,net_reverse,timestamp,best_direction,left_x_target_rate,right_x_target_rate,pair_rate,scan_time_secs
0,KUCOIN,USDT,OMGETH,-0.38620805477305176,-0.03397806613644194,18:11:12,reverse,9.556,3357.97,0.0028448,0.81336
0,KUCOIN,USDT,OMGBTC,-0.33051045761219866,0.10917327333614946,18:11:12,reverse,9.556,55049.1,0.00017378,0.81336
0,KUCOIN,USDT,MANABTC,-0.2695915714210684,-0.04865391604577107,18:11:12,reverse,1.32072,55049.1,2.398e-05,0.81336
0,KUCOIN,USDT,MANAETH,-0.2490034261442009,-0.1802787873281142,18:11:12,reverse,1.32072,3357.97,0.0003926,0.81336
0,KUCOIN,USDT,ETNBTC,-0.3990780913003089,-0.6140215558461004,18:11:12,forward,0.0215151,55049.2,3.924e-07,0.81336
0,KUCOIN,USDT,DGBBTC,-0.31966250834398746,-0.23050588842087327,18:11:12,reverse,0.139596,55049.1,2.53e-06,0.81336
0,KUCOIN,USDT,DGBETH,-0.46402654170742963,-0.17210020344422539,18:11:12,reverse,0.139596,3357.97,4.15e-05,0.81336
0,KUCOIN,USDT,ENJBTC,-0.12216443021197954,-0.019493192815567273,18:11:12,reverse,2.4386,55049.1,4.429e-05,0.81336
0,KUCOIN,USDT,ENJETH,-0.08614019628253589,-0.029270072992715335,18:11:12,reverse,2.4386,3357.97,0.000726,0.81336
0,KUCOIN,USDT,SNXETH,-0.5059053857231044,0.36848010830752287,18:11:12,reverse,17.171842,3357.97,0.0051326,0.81336
0,KUCOIN,USDT,SNXBTC,-0.3381276426724922,0.05551297874739625,18:11:12,reverse,17.171842,55049.1,0.00031211,0.81336
0,KUCOIN,USDT,DASHETH,-0.18766312595182022,-0.03849207800121768,18:11:12,reverse,393.84,3357.97,0.11724,0.81336
0,KUCOIN,USDT,DASHBTC,-0.18578403627721451,-0.01873545094454032,18:11:12,reverse,393.84,55049.1,0.007153,0.81336
0,KUCOIN,USDT,EOSKCS,-0.08147280947919944,-0.22482801311181078,18:11:12,forward,7.0983,14.343,0.4953,0.81336
0,KUCOIN,USDT,ETCETH,-0.44234227402497606,-0.3879189015429829,18:11:12,reverse,76.216,3357.97,0.022609,0.81336
0,KUCOIN,USDT,EOSBTC,-0.14353508352843436,-0.056465792546545046,18:11:12,reverse,7.1081,55049.1,0.00012905,0.81336
0,KUCOIN,USDT,ETCBTC,-0.13567384198304167,-0.05124307232077241,18:11:12,reverse,76.216,55049.1,0.0013838,0.81336
0,KUCOIN,USDT,EOSETH,-0.10112862545378354,-0.13156005120920078,18:11:12,forward,7.0983,3357.98,0.002116,0.81336
0,KUCOIN,USDT,GASBTC,-1.0563027490217425,-1.6866157086869116,18:11:12,forward,14.6687,55049.2,0.00026931,0.81336
