scan_id,exchange,timestamp,direction,order_type,side,pair,price,qty,max_trading_qty,valid,end_profit_percent
5,KUCOIN,18:11:24,forward,buy,ask,KAI-BTC,0.0000021187,1.8501,1.8544000000000003,False,0.35067418514822535
5,KUCOIN,18:11:24,forward,sell,bid,KAI-USDT,0.1168000,1.8501,1.8544000000000003,False,0.35067418514822535
6,KUCOIN,18:11:27,forward,buy,ask,BTC-USDT,54935.1,3.92e-06,3.928917280000001e-06,False,0.35140487044185154
6,KUCOIN,18:11:27,forward,buy,ask,KAI-BTC,0.0000021187,1.8501,1.8544000000000003,False,0.35140487044185154
6,KUCOIN,18:11:27,forward,sell,bid,KAI-USDT,0.1168000,1.8501,1.8544000000000003,False,0.35140487044185154
7,KUCOIN,18:11:29,forward,buy,ask,BTC-USDT,54924.3,3.92e-06,3.928917280000001e-06,False,0.37113739634753173
7,KUCOIN,18:11:29,forward,buy,ask,KAI-BTC,0.0000021187,1.8501,1.8544000000000003,False,0.37113739634753173
7,KUCOIN,18:11:29,forward,sell,bid,KAI-USDT,0.1168000,1.8501,1.8544000000000003,False,0.37113739634753173
8,KUCOIN,18:11:32,forward,buy,ask,BTC-USDT,54903.6,3.92e-06,3.928917280000001e-06,False,0.40897976996430163
8,KUCOIN,18:11:32,forward,buy,ask,KAI-BTC,0.0000021187,1.8501,1.8544000000000003,False,0.40897976996430163
8,KUCOIN,18:11:32,forward,sell,bid,KAI-USDT,0.1168000,1.8501,1.8544000000000003,False,0.40897976996430163
9,KUCOIN,18:11:35,forward,buy,ask,BTC-USDT,54903.6,3.92e-06,3.928917280000001e-06,False,0.40897976996430163
9,KUCOIN,18:11:35,forward,buy,ask,KAI-BTC,0.0000021187,1.8501,1.8544000000000003,False,0.40897976996430163
9,KUCOIN,18:11:35,forward,sell,bid,KAI-USDT,0.1168000,1.8501,1.8544000000000003,False,0.40897976996430163
10,KUCOIN,18:11:38,forward,buy,ask,BTC-USDT,54908.6,3.92e-06,3.928917280000001e-06,False,0.3998364864194581
10,KUCOIN,18:11:38,forward,buy,ask,KAI-BTC,0.0000021187,1.8501,1.8544000000000003,False,0.3998364864194581
10,KUCOIN,18:11:38,forward,sell,bid,KAI-USDT,0.1168000,1.8501,1.8544000000000003,False,0.3998364864194581
11,KUCOIN,18:11:41,forward,buy,ask,BTC-USDT,54921.6,3.92e-06,3.928917280000001e-06,False,0.3760717404119873
11,KUCOIN,18:11:41,forward,buy,ask,KAI-BTC,0.0000021187,1.8501,1.8544000000000003,False,0.3760717404119873
11,KUCOIN,18:11:41,forward,sell,bid,KAI-USDT,0.1168000,1.8501,1.8544000000000003,False,0.3760717404119873
12,KUCOIN,18:11:44,forward,buy,ask,BTC-USDT,54930.9,3.92e-06,3.928917280000001e-06,False,0.3590777085067165
12,KUCOIN,18:11:44,forward,buy,ask,KAI-BTC,0.0000021187,1.8501,1.8544000000000003,False,0.3590777085067165
12,KUCOIN,18:11:44,forward,sell,bid,KAI-USDT,0.1168000,1.8501,1.8544000000000003,False,0.3590777085067165
13,KUCOIN,18:11:47,forward,buy,ask,BTC-USDT,54930.9,3.92e-06,3.928917280000001e-06,False,0.3590777085067165
13,KUCOIN,18:11:47,forward,buy,ask,KAI-BTC,0.0000021187,1.8501,1.8544000000000003,False,0.3590777085067165
13,KUCOIN,18:11:47,forward,sell,bid,KAI-USDT,0.1168000,1.8501,1.8544000000000003,False,0.3590777085067165
14,KUCOIN,18:11:49,forward,buy,ask,BTC-USDT,54913.4,3.92e-06,3.928917280000001e-06,False,0.3910605006830936
14,KUCOIN,18:11:49,forward,buy,ask,KAI-BTC,0.0000021187,1.8501,1.8544000000000003,False,0.3910605006830936
14,KUCOIN,18:11:49,forward,sell,bid,KAI-USDT,0.1168000,1.8501,1.8544000000000003,False,0.3910605006830936
15,KUCOIN,18:11:52,forward,buy,ask,BTC-USDT,54908.6,3.92e-06,3.928917280000001e-06,False,0.3998364864194581
15,KUCOIN,18:11:52,forward,buy,ask,KAI-BTC,0.0000021187,1.8501,1.8544000000000003,False,0.3998364864194581
15,KUCOIN,18:11:52,forward,sell,bid,KAI-USDT,0.1168000,1.8501,1.8544000000000003,False,0.3998364864194581
16,KUCOIN,18:11:55,forward,buy,ask,BTC-USDT,54917.1,3.92e-06,3.928917280000001e-06,False,0.3842967253953944
16,KUCOIN,18:11:55,forward,buy,ask,KAI-BTC,0.0000021187,1.8501,1.8544000000000003,False,0.3842967253953944
16,KUCOIN,18:11:55,forward,sell,bid,KAI-USDT,0.1168000,1.8501,1.8544000000000003,False,0.3842967253953944
17,KUCOIN,18:11:57,forward,buy,ask,BTC-USDT,54920.5,3.92e-06,3.928917280000001e-06,False,0.3780821678282198
17,KUCOIN,18:11:57,forward,buy,ask,KAI-BTC,0.0000021187,1.8501,1.8544000000000003,False,0.3780821678282198
17,KUCOIN,18:11:57,forward,sell,bid,KAI-USDT,0.1168000,1.8501,1.8544000000000003,False,0.3780821678282198
18,KUCOIN,18:12:00,forward,buy,ask,BTC-USDT,54921.7,3.92e-06,3.928917280000001e-06,False,0.37588897827653955
18,KUCOIN,18:12:00,forward,buy,ask,KAI-BTC,0.0000021187,1.8501,1.8544000000000003,False,0.37588897827653955
18,KUCOIN,18:12:00,forward,sell,bid,KAI-USDT,0.1168000,1.8501,1.8544000000000003,False,0.37588897827653955
19,KUCOIN,18:12:02,forward,buy,ask,BTC-USDT,54924.5,3.92e-06,3.928917280000001e-06,False,0.3707719086784689
19,KUCOIN,18:12:02,forward,buy,ask,KAI-BTC,0.0000021187,1.8501,1.8544000000000003,False,0.3707719086784689
19,KUCOIN,18:12:02,forward,sell,bid,KAI-USDT,0.1168000,1.8501,1.8544000000000003,False,0.3707719086784689
20,KUCOIN,18:12:05,forward,buy,ask,BTC-USDT,54925.4,3.92e-06,3.928917280000001e-06,False,0.3691272471062712
20,KUCOIN,18:12:05,forward,buy,ask,KAI-BTC,0.0000021187,1.8501,1.8544000000000003,False,0.3691272471062712
20,KUCOIN,18:12:05,forward,sell,bid,KAI-USDT,0.1168000,1.8501,1.8544000000000003,False,0.3691272471062712
21,KUCOIN,18:12:07,forward,buy,ask,BTC-USDT,54927.3,3.92e-06,3.928917280000001e-06,False,0.3656553607807256
21,KUCOIN,18:12:07,forward,buy,ask,KAI-BTC,0.0000021187,1.8501,1.8544000000000003,False,0.3656553607807256
21,KUCOIN,18:12:07,forward,sell,bid,KAI-USDT,0.1168000,1.8501,1.8544000000000003,False,0.3656553607807256
22,KUCOIN,18:12:10,forward,buy,ask,BTC-USDT,54927.3,3.92e-06,3.928917280000001e-06,False,-0.06218761699439135
22,KUCOIN,18:12:10,forward,buy,ask,KAI-BTC,0.0000021187,1.8501,1.8544000000000003,False,-0.06218761699439135
22,KUCOIN,18:12:10,forward,sell,bid,KAI-USDT,0.1163021,1.8501,1.8544000000000003,False,-0.06218761699439135
23,KUCOIN,18:12:13,reverse,buy,ask,UNI-USDT,43.3153,0.1086,0.10864692173204388,True,0.41305150835848625
23,KUCOIN,18:12:13,reverse,sell,bid,UNI-KCS,3.0317,0.1086,0.10864692173204388,True,0.41305150835848625
23,KUCOIN,18:12:13,reverse,sell,bid,KCS-USDT,14.355,0.3278,0.32783518,True,0.41305150835848625
24,KUCOIN,18:12:18,reverse,buy,ask,UNI-USDT,43.3964,0.0542,0.054205410252924205,True,0.19484335106139117
24,KUCOIN,18:12:18,reverse,sell,bid,UNI-KCS,3.0300,0.0542,0.054205410252924205,True,0.19484335106139117
24,KUCOIN,18:12:18,reverse,sell,bid,KCS-USDT,14.362,0.1637,0.16378775,True,0.19484335106139117
25,KUCOIN,18:12:30,forward,buy,ask,BTC-USDT,54969.5,3.92e-06,3.928917280000001e-06,False,0.3744683341398547
25,KUCOIN,18:12:30,forward,buy,ask,KAI-BTC,0.0000021187,1.8501,1.8544000000000003,False,0.3744683341398547
25,KUCOIN,18:12:30,forward,sell,bid,KAI-USDT,0.1169000,1.8501,1.8544000000000003,False,0.3744683341398547
26,KUCOIN,18:12:32,forward,buy,ask,BTC-USDT,54953.4,3.92e-06,3.928917280000001e-06,False,0.4038755944764105
26,KUCOIN,18:12:32,forward,buy,ask,KAI-BTC,0.0000021187,1.8501,1.8544000000000003,False,0.4038755944764105
26,KUCOIN,18:12:32,forward,sell,bid,KAI-USDT,0.1169000,1.8501,1.8544000000000003,False,0.4038755944764105
27,KUCOIN,18:12:35,reverse,buy,ask,POLK-USDT,1.6445,0.336,0.336,True,0.5834192763757962
27,KUCOIN,18:12:35,reverse,sell,bid,POLK-BTC,0.00003010,0.336,0.336,True,0.5834192763757962
27,KUCOIN,18:12:35,reverse,sell,bid,BTC-USDT,54953.3,1.005e-05,1.0054937556070337e-05,True,0.5834192763757962
28,KUCOIN,18:12:40,reverse,buy,ask,POLK-USDT,1.6440,0.3644,0.364467907121168,True,0.15606131386862732
28,KUCOIN,18:12:40,reverse,sell,bid,POLK-BTC,0.00003010,0.3644,0.364467907121168,True,0.15606131386862732
28,KUCOIN,18:12:40,reverse,sell,bid,BTC-USDT,54958.8,1.09e-05,1.0902444000000001e-05,True,0.15606131386862732
29,KUCOIN,18:12:50,reverse,buy,ask,UNI-USDT,43.3891,0.0007,0.0007016994187480266,False,0.24277410686095457
29,KUCOIN,18:12:50,reverse,sell,bid,UNI-KCS,3.0257,0.0007,0.0007016994187480266,False,0.24277410686095457
29,KUCOIN,18:12:50,reverse,sell,bid,KCS-USDT,14.375,0.0021,0.00211799,False,0.24277410686095457
30,KUCOIN,18:12:53,reverse,buy,ask,UNI-USDT,43.3646,0.0007,0.0007020958627544125,False,0.2994089649160925
30,KUCOIN,18:12:53,reverse,sell,bid,UNI-KCS,3.0257,0.0007,0.0007020958627544125,False,0.2994089649160925
30,KUCOIN,18:12:53,reverse,sell,bid,KCS-USDT,14.375,0.0021,0.00211799,False,0.2994089649160925
31,KUCOIN,18:12:56,reverse,buy,ask,UNI-USDT,43.3093,0.0007,0.0007029923422913786,False,0.4274774701969575
31,KUCOIN,18:12:56,reverse,sell,bid,UNI-KCS,3.0257,0.0007,0.0007029923422913786,False,0.4274774701969575
31,KUCOIN,18:12:56,reverse,sell,bid,KCS-USDT,14.375,0.0021,0.00211799,False,0.4274774701969575
32,KUCOIN,18:12:58,reverse,buy,ask,UNI-USDT,43.2858,0.2432,0.2432475872641836,True,0.4325298365745578
32,KUCOIN,18:12:58,reverse,sell,bid,UNI-KCS,3.0257,0.2432,0.2432475872641836,True,0.4325298365745578
32,KUCOIN,18:12:58,reverse,sell,bid,KCS-USDT,14.376,0.7324,0.7324128,True,0.4325298365745578
