scan_id,exchange,target,pair,net_forward,net_reverse,timestamp,best_direction,left_x_target_rate,right_x_target_rate,pair_rate,scan_time_secs
0,KUCOIN,USDT,OMGETH,-0.3814381397097999,-0.22430320512818458,13:56:59,reverse,9.36,3405.91,0.002742,1.42563
0,KUCOIN,USDT,OMGBTC,-0.275897447622353,-0.273953365384616,13:56:59,reverse,9.36,54724.5,0.00017057,1.42563
0,KUCOIN,USDT,MANABTC,-0.04868783315746805,-0.18452833929375467,13:56:59,forward,1.31111,54724.6,2.397e-05,1.42563
0,KUCOIN,USDT,MANAETH,-0.5296326117200545,-0.2195601747710607,13:56:59,reverse,1.31143,3405.91,0.0003842,1.42563
0,KUCOIN,USDT,ETNBTC,-0.6651863873958885,-0.15587028401462533,13:56:59,reverse,0.0210799,54724.5,3.846e-07,1.42563
0,KUCOIN,USDT,DGBBTC,-0.2983518837963217,-0.32323214285714386,13:56:59,forward,0.139677,54724.6,2.56e-06,1.42563
0,KUCOIN,USDT,DGBETH,-0.46100769830348387,-0.4987721428571512,13:56:59,forward,0.139677,3405.92,4.12e-05,1.42563
0,KUCOIN,USDT,ENJBTC,-0.2392214136225257,-0.20167900981996612,13:56:59,reverse,2.444,54724.5,4.457e-05,1.42563
0,KUCOIN,USDT,ENJETH,-0.2482596542472404,-0.3172085515548373,13:56:59,forward,2.4387,3405.92,0.0007178,1.42563
0,KUCOIN,USDT,SNXETH,-0.14544543344817695,-0.3479889115664436,13:56:59,forward,17.148352,3405.92,0.0050422,1.42563
0,KUCOIN,USDT,SNXBTC,-0.04233514252801607,-0.315778354512819,13:56:59,forward,17.148352,54724.6,0.00031349,1.42563
0,KUCOIN,USDT,DASHETH,-0.3559090011131749,-0.14455692622620253,13:56:59,reverse,371.27,3405.91,0.10885,1.42563
0,KUCOIN,USDT,DASHBTC,-0.1239895751767417,-0.13777372262773202,13:56:59,forward,371.01,54724.6,0.006788,1.42563
0,KUCOIN,USDT,EOSKCS,-0.4076578592062896,-0.21824765755843467,13:56:59,reverse,6.6277,14.452,0.4576,1.42563
0,KUCOIN,USDT,ETCETH,-0.43041788526568814,-0.18178230228541592,13:56:59,reverse,64.9598,3405.91,0.019038,1.42563
0,KUCOIN,USDT,EOSBTC,-0.12013513120374686,-0.08280783680614245,13:56:59,reverse,6.6277,54724.5,0.00012101,1.42563
0,KUCOIN,USDT,ETCBTC,-0.17112892836256277,-0.3060765273292021,13:56:59,forward,64.9562,54724.6,0.001189,1.42563
0,KUCOIN,USDT,EOSETH,-0.09238332994455645,0.0030306139384705943,13:56:59,reverse,6.6277,3405.91,0.001946,1.42563
0,KUCOIN,USDT,GASBTC,-0.7711457835723468,-0.4494336228246354,13:56:59,reverse,14.9803,54724.5,0.00027251,1.42563
0,KUCOIN,USDT,BCHBTC,-0.08409857379474417,-0.14309699898269468,13:56:59,forward,982.41,54724.6,0.017967,1.42563
0,KUCOIN,USDT,LTCETH,0.007188308408423438,-0.0659972122381891,13:56:59,forward,314.934,3405.92,0.09246,1.42563
0,KUCOIN,USDT,LTCBTC,-0.0019283033569350572,-0.10695400510558617,13:56:59,forward,314.934,54724.6,0.005755,1.42563
0,KUCOIN,USDT,IOSTETH,-0.5093652061284981,-0.8710582099596298,13:56:59,forward,0.0593,3405.92,1.75e-05,1.42563
0,KUCOIN,USDT,IOSTBTC,-0.5864460868226784,-0.5678667563929984,13:56:59,reverse,0.05944,54724.5,1.08e-06,1.42563
0,KUCOIN,USDT,TELBTC,-0.5423775912670847,-0.18173348907553066,13:56:59,reverse,0.01835512,54724.5,3.348e-07,1.42563
0,KUCOIN,USDT,TELETH,-0.23400704550835538,-0.3562128713950119,13:56:59,forward,0.01831495,3405.92,5.39e-06,1.42563
0,KUCOIN,USDT,TKYBTC,-0.41525292582402784,-0.8863777239709547,13:56:59,forward,0.00206,54724.6,3.78e-08,1.42563
0,KUCOIN,USDT,NANOBTC,-0.3784635492023902,-0.11232948763886252,13:56:59,reverse,9.274181,54724.5,0.00016928,1.42563
0,KUCOIN,USDT,NANOETH,-0.5374623007972978,-0.18976125223351126,13:56:59,reverse,9.274181,3405.91,0.0027178,1.42563
0,KUCOIN,USDT,TKYETH,-13.595823071089653,-1.0389346246973408,13:56:59,reverse,0.002065,3405.91,6e-07,1.42563
0,KUCOIN,USDT,ZILBTC,-0.33633769723206974,-0.23053112648222518,13:56:59,reverse,0.2024,54724.5,3.69e-06,1.42563
0,KUCOIN,USDT,LTCKCS,-0.16920902862352927,-0.21426013183127868,13:56:59,forward,314.934,14.471,21.8,1.42563
0,KUCOIN,USDT,MANBTC,-0.658748416429622,-0.7817330517186583,13:56:59,forward,0.10601,54724.6,1.95e-06,1.42563
0,KUCOIN,USDT,ZILETH,-0.2529009105793012,-0.3804980237154254,13:56:59,forward,0.2018,3405.92,5.94e-05,1.42563
0,KUCOIN,USDT,TOMOETH,-0.5087833503614192,-0.4432015221416896,13:56:59,reverse,2.84599,3405.91,0.0008319,1.42563
0,KUCOIN,USDT,ONTBTC,-0.1449136498370085,-0.17034913632680837,13:56:59,forward,1.82406,54724.6,3.338e-05,1.42563
0,KUCOIN,USDT,GOBTC,-0.8075836804207093,-0.3963579389799965,13:56:59,reverse,0.053294,54724.5,9.7e-07,1.42563
0,KUCOIN,USDT,TOMOBTC,-0.3307477532692227,-0.3379901194311974,13:56:59,forward,2.83354,54724.6,5.195e-05,1.42563
0,KUCOIN,USDT,BAXETH,-0.2907379176538383,-0.43296102909249345,13:56:59,forward,0.000921,3405.92,2.712e-07,1.42563
0,KUCOIN,USDT,LYMETH,-1.324752196176071,-0.44512119771863423,13:56:59,reverse,0.04208,3405.91,1.23e-05,1.42563
0,KUCOIN,USDT,ONTETH,-0.2689500476725115,-0.15733323116666753,13:56:59,reverse,1.82708,3405.91,0.0005356,1.42563
0,KUCOIN,USDT,GOETH,-1.1456894414074714,-0.9426858558186701,13:56:59,reverse,0.053294,3405.91,1.55e-05,1.42563
0,KUCOIN,USDT,BAXBTC,-0.41582502180307346,-0.19848024316108104,13:56:59,reverse,0.0009212,54724.5,1.68e-08,1.42563
0,KUCOIN,USDT,LYMBTC,-0.3036265985652653,-1.1629752851710973,13:56:59,forward,0.04201,54724.6,7.7e-07,1.42563
0,KUCOIN,USDT,ETNETH,-1.1158022893471675,-0.310415609182213,13:56:59,reverse,0.0210799,3405.91,6.17e-06,1.42563
0,KUCOIN,USDT,AOABTC,-5.494969355646262,-8.134127916736599,13:56:59,forward,0.0041374,54724.6,8e-08,1.42563
0,KUCOIN,USDT,DAGETH,-0.4742813941552737,-0.39010984484416644,13:56:59,reverse,0.07283,3405.91,2.13e-05,1.42563
0,KUCOIN,USDT,CBCBTC,-2.1574845067029003,-0.5112455848743092,13:56:59,reverse,0.057756,54724.5,1.05e-06,1.42563
0,KUCOIN,USDT,TRXBTC,-0.024163328081372448,-0.12420153383166932,13:56:59,forward,0.123593,54724.6,2.259e-06,1.42563
0,KUCOIN,USDT,XLMETH,-0.1707205424225422,-0.44865597704889515,13:56:59,forward,0.51617,3405.92,0.00015181,1.42563
0,KUCOIN,USDT,TRXETH,-0.061418162607729254,-0.009324418341272178,13:56:59,reverse,0.123612,3405.91,3.629e-05,1.42563
0,KUCOIN,USDT,XLMBTC,-0.1890118499467741,-0.10143038004089,13:56:59,reverse,0.516576,54724.5,9.43e-06,1.42563
0,KUCOIN,USDT,SUSDETH,-2.8102769901109936,-1.2446189776733507,13:56:59,reverse,1.0212,3405.91,0.0002961,1.42563
0,KUCOIN,USDT,DAGBTC,-0.29599572151193243,-0.2666087463957134,13:56:59,reverse,0.07283,54724.5,1.3273e-06,1.42563
0,KUCOIN,USDT,SUSDBTC,-0.7938572306526281,-0.915001468860166,13:56:59,forward,1.021198,54724.6,1.881e-05,1.42563
0,KUCOIN,USDT,KCSETH,-0.2538769355137527,-0.13629928823164494,13:56:59,reverse,14.471,3405.91,0.004243,1.42563
0,KUCOIN,USDT,KCSBTC,-0.15652668294372507,-0.20181362725451013,13:56:59,forward,14.452,54724.6,0.0002645,1.42563
0,KUCOIN,USDT,VETBTC,-0.1342320249369866,-0.16876362137309142,13:56:59,forward,0.1961976,54724.6,3.59e-06,1.42563
0,KUCOIN,USDT,VETETH,-0.11292489070469092,-0.18905760098733015,13:56:59,forward,0.1961976,3405.92,5.767e-05,1.42563
0,KUCOIN,USDT,NEOETH,-0.33559448920750246,-0.21256570096106486,13:56:59,reverse,100.5655,3405.91,0.029464,1.42563
0,KUCOIN,USDT,NEOBTC,-0.11910062759333817,-0.2050797241598845,13:56:59,forward,100.3547,54724.6,0.001836,1.42563
0,KUCOIN,USDT,NEOKCS,-0.3035715896507307,-0.05154849327055899,13:56:59,reverse,100.5655,14.452,6.955,1.42563
0,KUCOIN,USDT,ETHUSDC,-0.06512352021753598,-0.19829884436510792,13:56:59,forward,3405.91,0.99881,3412.19,1.42563
0,KUCOIN,USDT,ETHBTC,0.022942280575621865,-0.029840234063038817,13:56:59,forward,3405.91,54724.6,0.062223,1.42563
0,KUCOIN,USDT,BTCUSDC,-0.06311117024055957,-0.08733001246240546,13:56:59,forward,54724.5,0.99881,54824.3,1.42563
0,KUCOIN,USDT,MHCETH,-0.4566177312454345,-0.2204364248079682,13:56:59,reverse,0.031506,3405.91,9.23e-06,1.42563
0,KUCOIN,USDT,MHCBTC,-0.9947729930144478,-0.1945734145877065,13:56:59,reverse,0.031506,54724.5,5.746e-07,1.42563
0,KUCOIN,USDT,ANKRBTC,-0.23904408891630702,-0.36120146326276137,13:56:59,forward,0.1602,54724.6,2.9344e-06,1.42563
0,KUCOIN,USDT,XMRBTC,-0.24109115927970493,-0.055622265801791304,13:56:59,reverse,397.74,54724.5,0.007264,1.42563
0,KUCOIN,USDT,XMRETH,-0.27068831039714913,-0.10221234977624283,13:56:59,reverse,397.74,3405.91,0.11666,1.42563
0,KUCOIN,USDT,MTVBTC,-0.6439874368605603,-0.5406380371477004,13:56:59,reverse,0.0072629,54724.5,1.32e-07,1.42563
0,KUCOIN,USDT,MTVETH,-0.784351732376698,-0.5833868014154087,13:56:59,reverse,0.0072629,3405.91,2.12e-06,1.42563
0,KUCOIN,USDT,CROBTC,-0.42787729855929824,-0.44289212827988145,13:56:59,forward,0.1711,54724.6,3.14e-06,1.42563
0,KUCOIN,USDT,TRXKCS,-0.5734965575645901,-0.27217422256740065,13:56:59,reverse,0.123612,14.452,0.00853,1.42563
0,KUCOIN,USDT,ATOMBTC,-0.10543977544826832,-0.02149665764472619,13:56:59,reverse,22.0204,54724.5,0.0004023,1.42563
0,KUCOIN,USDT,ATOMETH,-0.42176741885439073,-0.1755502170714518,13:56:59,reverse,22.0204,3405.91,0.006454,1.42563
0,KUCOIN,USDT,ATOMKCS,-0.5739440213568314,-0.2226317414760981,13:56:59,reverse,22.0204,14.452,1.5203,1.42563
0,KUCOIN,USDT,CHRBTC,-0.17227956036508507,-0.34196485623003703,13:56:59,forward,0.374764,54724.6,6.86e-06,1.42563
0,KUCOIN,USDT,NIMBTC,-1.3457037345462441,-0.4362939636333718,13:56:59,reverse,0.0097012,54724.5,1.765e-07,1.42563
0,KUCOIN,USDT,NIMETH,-1.2771570491503237,-0.64398940337278,13:56:59,reverse,0.0097012,3405.91,2.83e-06,1.42563
0,KUCOIN,USDT,COTIBTC,-0.39430528271191534,-0.6722873749365199,13:56:59,forward,0.290532,54724.6,5.33e-06,1.42563
0,KUCOIN,USDT,PIVXBTC,-0.7524733300320441,-0.2919410117489418,13:56:59,reverse,1.6427,54724.5,2.993e-05,1.42563
0,KUCOIN,USDT,PIVXETH,-0.7261138137095058,-0.25060564923601314,13:56:59,reverse,1.6427,3405.91,0.0004811,1.42563
0,KUCOIN,USDT,BNBBTC,-0.11562350173645042,-0.13693621042935034,13:56:59,forward,629.048,54724.6,0.0115081,1.42563
0,KUCOIN,USDT,JARBTC,-0.2907397160917147,-0.20776554504574607,13:56:59,reverse,0.012898,54724.5,2.352e-07,1.42563
0,KUCOIN,USDT,ALGOBTC,-0.17408773288682955,-0.24074721956249823,13:56:59,forward,1.3559,54724.6,2.482e-05,1.42563
0,KUCOIN,USDT,ALGOETH,-0.22532490384130632,-0.4090542829785604,13:56:59,forward,1.3559,3405.92,0.000399,1.42563
0,KUCOIN,USDT,XEMBTC,-0.2205134168623113,-0.33583644142853863,13:56:59,forward,0.319979,54724.6,5.86e-06,1.42563
0,KUCOIN,USDT,XTZBTC,-0.20781606240519723,-0.16127394324704225,13:56:59,reverse,5.75371,54724.5,0.00010497,1.42563
0,KUCOIN,USDT,ZECBTC,-0.12178022570656921,-0.1528629157848571,13:56:59,forward,250.164,54724.6,0.0045769,1.42563
