scan_id,exchange,target,pair,net_forward,net_reverse,timestamp,best_direction,left_x_target_rate,right_x_target_rate,pair_rate,scan_time_secs
0,KUCOIN,USDT,OMGETH,-0.3231124728328094,-0.29358873490814563,02:30:00,reverse,9.525,3366.43,0.0028211,1.52805
0,KUCOIN,USDT,OMGBTC,-0.5337857213226993,-0.2717797060367677,02:30:00,reverse,9.525,56277.7,0.00016879,1.52805
0,KUCOIN,USDT,MANABTC,-0.2138018438921141,-0.1827807050092667,02:30:00,reverse,1.3475,56277.7,2.39e-05,1.52805
0,KUCOIN,USDT,MANAETH,-0.2854955443953755,-0.1438166233766136,02:30:00,reverse,1.3475,3366.43,0.0003997,1.52805
0,KUCOIN,USDT,ETNBTC,-0.7611724905371986,-0.1843217529791885,02:30:00,reverse,0.0215998,56277.7,3.831e-07,1.52805
0,KUCOIN,USDT,DGBBTC,-0.783826772404872,-0.4414462226811189,02:30:00,reverse,0.145275,56277.7,2.57e-06,1.52805
0,KUCOIN,USDT,DGBETH,-0.3284528871315029,-0.5886442953020099,02:30:00,forward,0.144617,3366.44,4.31e-05,1.52805
0,KUCOIN,USDT,ENJBTC,-0.16173507235558438,-0.1946699369582472,02:30:00,forward,2.5329,56277.8,4.508e-05,1.52805
0,KUCOIN,USDT,ENJETH,-0.2390359191176583,-0.3069823483057732,02:30:00,forward,2.5329,3366.44,0.0007542,1.52805
0,KUCOIN,USDT,SNXETH,-0.1919656161950889,-0.19257288331399058,02:30:00,forward,17.994024,3366.44,0.0053554,1.52805
0,KUCOIN,USDT,SNXBTC,-0.21043678652218345,-0.12054150008089515,02:30:00,reverse,18.002989,56277.7,0.00031951,1.52805
0,KUCOIN,USDT,DASHETH,-0.07728759102720861,-0.3211583835115883,02:30:00,forward,333.39,3366.44,0.09911,1.52805
0,KUCOIN,USDT,DASHBTC,-0.15160023357606578,-0.2272464575656996,02:30:00,forward,333.39,56277.8,0.005933,1.52805
0,KUCOIN,USDT,EOSKCS,-0.2053302044921157,-0.023878853239855946,02:30:00,reverse,6.6762,14.902,0.4479,1.52805
0,KUCOIN,USDT,ETCETH,-0.20372731400449817,-0.2691420903572217,02:30:00,forward,53.8037,3366.44,0.016015,1.52805
0,KUCOIN,USDT,EOSBTC,-0.13719447010817065,-0.15980965219735133,02:30:00,forward,6.6682,56277.8,0.00011865,1.52805
0,KUCOIN,USDT,ETCBTC,-0.19441203338650404,-0.30837847361969706,02:30:00,forward,53.8037,56277.8,0.0009579,1.52805
0,KUCOIN,USDT,EOSETH,-0.16195437239915345,-0.10937614211676827,02:30:00,reverse,6.6762,3366.43,0.001981,1.52805
0,KUCOIN,USDT,GASBTC,-0.8093837908800361,-1.0486048078099497,02:30:00,forward,15.3422,56277.8,0.00027484,1.52805
0,KUCOIN,USDT,BCHBTC,-0.0913431712796009,-0.11032747988083402,02:30:00,forward,1009.32,56277.8,0.017951,1.52805
0,KUCOIN,USDT,LTCETH,-0.12674932103554637,-0.03694960788126478,02:30:00,reverse,308.58,3366.43,0.09163,1.52805
0,KUCOIN,USDT,LTCBTC,-0.03708522948024928,-0.003036781385712395,02:30:00,reverse,308.58,56277.7,0.005483,1.52805
0,KUCOIN,USDT,IOSTETH,-0.5766617843470656,-0.7480763653939126,02:30:00,forward,0.06192,3366.44,1.85e-05,1.52805
0,KUCOIN,USDT,IOSTBTC,-0.8778172142766993,-0.26507169324956337,02:30:00,reverse,0.06207,56277.7,1.1e-06,1.52805
0,KUCOIN,USDT,TELBTC,-0.7466233740619943,-0.6489117650953391,02:30:00,reverse,0.01661406,56277.7,2.933e-07,1.52805
