scan_id,trade_num,orderId,pair,pending,price,original_qty,filled_qty,result_qty,fee,fee_currency
5,0,60910c18bf2e2f00068c007d,BTC-USDT,False,55698.4,0.00025625,0.00025625,14.272715,0.011418172,USDT
5,1,60910c180e33aa0006554214,LTX-BTC,False,1.768e-05,14.4937,14.4937,0.000256248616,4.099977856e-07,BTC
5,2,60910c19cd8d950006b67520,LTX-USDT,True,0.985,14.4937,14.4906,14.273241,0.0228371856,USDT
7,0,60910c1fb9bd7f000614f871,BTC-USDT,False,55727.7,0.00077748,0.00077748,43.327172196,0.0346617377568,USDT
7,1,60910c20a11b8d0006cef17c,EQZ-BTC,True,4.592e-05,16.9311,0.0,0.0,0.0,BTC
7,1,60910c23b9bd7f0006150d48,EQZ-BTC,False,4.611e-05,4.0024,4.0024,0.000184550664,2.952810624e-07,BTC
7,1,60910c23b9bd7f0006150d48,EQZ-BTC,False,4.611e-05,4.0024,4.0024,0.000184550664,2.952810624e-07,BTC
7,2,60910c26e818d000060feeb5,EQZ-USDT,True,2.5711,4.0024,0.0,0.0,0.0,USDT
7,2,60910c26e818d000060feeb5,EQZ-USDT,False,2.5711,4.0024,4.0024,10.29057064,0.01029057064,USDT
